region_4,category,timestep_6,value,scenario_1,parameter,technology_3
AL,1,h0049,0.0,scr2014,avaConv,onshore_a
AL,1,h0050,0.024182717103437355,scr2014,avaConv,onshore_a
AL,1,h0051,0.4146552731895515,scr2014,avaConv,onshore_a
AL,1,h0052,0.4849737459955286,scr2014,avaConv,onshore_a
AL,1,h0053,0.5436354386707732,scr2014,avaConv,onshore_a
AL,1,h0054,0.37887943389551565,scr2014,avaConv,onshore_a
AL,1,h0055,0.5011786715810068,scr2014,avaConv,onshore_a
AL,1,h0056,0.5792317426776319,scr2014,avaConv,onshore_a
AL,1,h0057,0.6998183485902312,scr2014,avaConv,onshore_a
AL,1,h0058,0.7704909120447113,scr2014,avaConv,onshore_a
AL,1,h0059,0.6584967806735907,scr2014,avaConv,onshore_a
AL,1,h0060,0.5428055170940386,scr2014,avaConv,onshore_a
AL,1,h0061,0.31694758040570054,scr2014,avaConv,onshore_a
AL,1,h0062,0.3567333269124384,scr2014,avaConv,onshore_a
AL,1,h0063,0.3680221208771242,scr2014,avaConv,onshore_a
AL,1,h0064,0.22953388533205588,scr2014,avaConv,onshore_a
AL,1,h0065,0.28461297595911506,scr2014,avaConv,onshore_a
AL,1,h0066,0.21839550234026991,scr2014,avaConv,onshore_a
AL,1,h0067,0.38072162009824356,scr2014,avaConv,onshore_a
AL,1,h0068,0.35880430379219,scr2014,avaConv,onshore_a
AL,1,h0069,0.45378954282354556,scr2014,avaConv,onshore_a
AL,1,h0070,0.4236800533107815,scr2014,avaConv,onshore_a
AL,1,h0071,0.49865856245200324,scr2014,avaConv,onshore_a
AL,1,h0072,0.40124081187284694,scr2014,avaConv,onshore_a
AT,1,h0049,0.6846796538683737,scr2014,avaConv,onshore_a
AT,1,h0050,0.5673685564687726,scr2014,avaConv,onshore_a
AT,1,h0051,0.39681192939398463,scr2014,avaConv,onshore_a
AT,1,h0052,0.1735197399066944,scr2014,avaConv,onshore_a
AT,1,h0053,0.0002570935288500253,scr2014,avaConv,onshore_a
AT,1,h0054,0.020107436738769482,scr2014,avaConv,onshore_a
AT,1,h0055,0.028935820926389886,scr2014,avaConv,onshore_a
AT,1,h0056,0.08859946938185467,scr2014,avaConv,onshore_a
AT,1,h0057,0.08908007214001734,scr2014,avaConv,onshore_a
AT,1,h0058,0.16721906649369034,scr2014,avaConv,onshore_a
AT,1,h0059,0.3518964848247963,scr2014,avaConv,onshore_a
AT,1,h0060,0.39782778914862715,scr2014,avaConv,onshore_a
AT,1,h0061,0.5771627145373969,scr2014,avaConv,onshore_a
AT,1,h0062,0.5045899906041531,scr2014,avaConv,onshore_a
AT,1,h0063,0.7193487551522205,scr2014,avaConv,onshore_a
AT,1,h0064,0.43886058704877157,scr2014,avaConv,onshore_a
AT,1,h0065,0.2788496915963498,scr2014,avaConv,onshore_a
AT,1,h0066,0.24860386254833208,scr2014,avaConv,onshore_a
AT,1,h0067,0.4810008736055944,scr2014,avaConv,onshore_a
AT,1,h0068,0.5399406661684168,scr2014,avaConv,onshore_a
