timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9924458665766815,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < SE,none,powerGrid < hvac,none,no,expExc,3.0356540906468603,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,East < SK,none,powerGrid < hvac,none,no,expExc,2.999454115037335,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,5.616210971673239,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Balt < EE,none,powerGrid < hvdc,none,yes,capaExc,5.994181365083059,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,DE_ < DE,none,powerGrid < hvdc,none,yes,capaExc,1.68348520366857,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,FR_ < FR,none,powerGrid < hvdc,none,yes,capaExc,0.35,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvdc,none,yes,capaExc,0.3,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvdc,none,yes,capaExc,1.6984852036685698,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < DK,none,powerGrid < hvdc,none,yes,capaExc,0.68,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < EE,Scan < FI,none,powerGrid < hvdc,none,yes,capaExc,6.010181365083059,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvdc,none,yes,capaExc,0.74,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Scan < SE,none,powerGrid < hvdc,none,yes,capaExc,7.486853389097295,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < FI,none,powerGrid < hvdc,none,yes,capaExc,7.5868533890972945,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,Scan < DK,none,powerGrid < hvdc,none,no,capaExc,3.6935183698102714,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Scan < DK,none,powerGrid < hvdc,none,no,capaExc,3.91897712732404,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,Scan < NO,none,powerGrid < hvdc,none,no,capaExc,10.698671541374356,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Scan < NO,none,powerGrid < hvdc,none,no,capaExc,4.399262436185916,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < NO,none,powerGrid < hvdc,none,no,capaExc,6.6398638787284625,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,Scan < SE,none,powerGrid < hvdc,none,no,capaExc,3.1959304690631782,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Scan < SE,none,powerGrid < hvdc,none,no,capaExc,3.514575663979853,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Scan < SE,none,powerGrid < hvdc,none,no,capaExc,3.598883613869394,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,SouthEast < GR,none,powerGrid < hvdc,none,no,capaExc,1.4981754756234251,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,SouthEast < ME,none,powerGrid < hvdc,none,no,capaExc,2.1981406768065748,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,UkPlus < IE,none,powerGrid < hvdc,none,no,capaExc,1.399559447044662,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,UkPlus < UK,none,powerGrid < hvdc,none,no,capaExc,5.399715736096923,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,UkPlus < UK,none,powerGrid < hvdc,none,no,capaExc,5.999440850594024,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,UkPlus < UK,none,powerGrid < hvdc,none,no,capaExc,2.0096226804760766,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,UkPlus < UK,none,powerGrid < hvdc,none,no,capaExc,8.199841607337504,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,UkPlus < UK,none,powerGrid < hvdc,none,no,capaExc,4.499645207882164,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,UkPlus < UK,none,powerGrid < hvdc,none,no,capaExc,4.999899323351884,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < EE,Balt < LV,none,h2Grid,none,yes,capaExc,0.001615040603241864,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,Balt < LV,none,h2Grid,none,yes,capaExc,0.0064400077837702555,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,Benelux < LU,none,h2Grid,none,yes,capaExc,0.12779386426562195,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,Benelux < NL,none,h2Grid,none,yes,capaExc,0.002958625625293043,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,DE_ < DE,none,h2Grid,none,yes,capaExc,0.000948775767083279,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,DE_ < DE,none,h2Grid,none,yes,capaExc,0.000958332579910244,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,DE_ < DE,none,h2Grid,none,yes,capaExc,0.000815447389622912,noInter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,DE_ < DE,none,h2Grid,none,yes,capaExc,0.0008192685596902385,noInter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,East < AT,none,h2Grid,none,yes,capaExc,0.00039386772881333493,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < AT,none,h2Grid,none,yes,capaExc,0.002622716886610405,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < CZ,none,h2Grid,none,yes,capaExc,0.0008475027283096607,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < CZ,none,h2Grid,none,yes,capaExc,0.0015156455290016573,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < HU,none,h2Grid,none,yes,capaExc,0.0016606293798141865,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,East < HU,none,h2Grid,none,yes,capaExc,0.0007038906546908507,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,East < PL,none,h2Grid,none,yes,capaExc,0.0004186094278920797,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < PL,none,h2Grid,none,yes,capaExc,0.0006413709380887481,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < PL,none,h2Grid,none,yes,capaExc,0.0011350196327400827,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < SI,none,h2Grid,none,yes,capaExc,0.0034543098880921047,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,East < SI,none,h2Grid,none,yes,capaExc,0.001584243477253159,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < SI,none,h2Grid,none,yes,capaExc,0.0019455560614833902,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < SK,none,h2Grid,none,yes,capaExc,0.0012881300883709973,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < SK,none,h2Grid,none,yes,capaExc,0.002065087510540851,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < SK,none,h2Grid,none,yes,capaExc,0.0018270958528056283,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,East < SK,none,h2Grid,none,yes,capaExc,2.179075508047014,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,FR_ < FR,none,h2Grid,none,yes,capaExc,0.0005499547743561913,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,FR_ < FR,none,h2Grid,none,yes,capaExc,0.0005328509492408617,noInter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,FR_ < FR,none,h2Grid,none,yes,capaExc,0.0006954290502324045,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,FR_ < FR,none,h2Grid,none,yes,capaExc,0.00043585117607567895,noInter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,IT_ < IT,none,h2Grid,none,yes,capaExc,0.000592663114604112,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,IT_ < IT,none,h2Grid,none,yes,capaExc,0.000379342835529462,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,IT_ < IT,none,h2Grid,none,yes,capaExc,0.00034507483102737344,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,IT_ < IT,none,h2Grid,none,yes,capaExc,0.00048317787315556266,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Iberia < ES,none,h2Grid,none,yes,capaExc,0.0003551467021455253,noInter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < ES,Iberia < PT,none,h2Grid,none,yes,capaExc,0.0014124450615191763,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Scan < DK,none,h2Grid,none,yes,capaExc,0.0002534646363554985,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < EE,Scan < FI,none,h2Grid,none,yes,capaExc,0.0003266251220725347,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < NO,none,h2Grid,none,yes,capaExc,0.0011550050376727095,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Scan < NO,none,h2Grid,none,yes,capaExc,0.001046170101151561,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Scan < SE,none,h2Grid,none,yes,capaExc,0.0016631269201352603,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < SE,none,h2Grid,none,yes,capaExc,0.5111641888449514,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Scan < SE,none,h2Grid,none,yes,capaExc,0.007585000081990391,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < SE,none,h2Grid,none,yes,capaExc,0.0014070293122754253,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,SouthEast < AL,none,h2Grid,none,yes,capaExc,0.001284140671232652,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,SouthEast < BA,none,h2Grid,none,yes,capaExc,0.0003383406615448041,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,SouthEast < BA,none,h2Grid,none,yes,capaExc,0.0011694347586118736,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,h2Grid,none,yes,capaExc,0.001353122452233603,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,h2Grid,none,yes,capaExc,0.0007665278713292232,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,h2Grid,none,yes,capaExc,0.031496172748115135,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,h2Grid,none,yes,capaExc,0.0022383529900322596,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,h2Grid,none,yes,capaExc,0.006192786509213579,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,h2Grid,none,yes,capaExc,0.0012188748523318787,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,h2Grid,none,yes,capaExc,0.9184426204663613,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,SouthEast < RO,none,h2Grid,none,yes,capaExc,0.00037224897215507366,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,h2Grid,none,yes,capaExc,0.0009327756853804459,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.0003621069433243371,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.00035731488908825307,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.0012241159708217247,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.0021581288606923334,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.0007941345341605654,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.0017146341230338355,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.0013557999187878563,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,h2Grid,none,yes,capaExc,0.020654486798314546,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,UkPlus < UK,none,h2Grid,none,yes,capaExc,0.0005322789974794515,noInter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,h2Grid,none,yes,capaExc,0.08437399330427527,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LV,Balt < EE,none,h2Grid,none,yes,capaExc,0.0053464455947342055,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LV,Balt < LT,none,h2Grid,none,yes,capaExc,0.001694173405604372,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,Benelux < BE,none,h2Grid,none,yes,capaExc,0.0035219059203243854,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,capaExc,1.5470837760575422,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,capaExc,0.0020258394428944162,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,capaExc,0.004820238554822498,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,capaExc,0.0011086970685293643,noInter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,capaExc,0.001545857039112942,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,capaExc,0.0004205565770496596,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,capaExc,0.0005840727919882324,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,capaExc,0.0006390023881925728,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,capaExc,0.7131129592447945,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,capaExc,0.002410447046952655,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,capaExc,0.0017504244824324401,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,capaExc,0.00045787744937247557,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,capaExc,0.0008764760490567319,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,capaExc,3.2941012741488875,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,capaExc,0.00140332312608452,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,capaExc,0.002484983638076406,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,capaExc,0.000825309804523724,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,capaExc,0.41767555776960913,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,capaExc,0.0019770532543357203,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,capaExc,0.41398973363543307,noInter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,capaExc,0.0011494227582457912,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,capaExc,0.0032526320416216815,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,capaExc,0.015135906068956099,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,capaExc,6.143724473880111,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,capaExc,0.0006905189490149443,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,capaExc,0.001097366151590186,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,capaExc,0.0006075351731291059,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,capaExc,0.0006294561808931411,noInter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,capaExc,0.00035836348946030545,noInter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,capaExc,0.0004104445187404715,noInter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,capaExc,0.0017670100778782887,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,capaExc,0.00024266414469261885,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,capaExc,0.0005339565024109842,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,capaExc,0.0011393243744124207,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,capaExc,0.0010939861690847106,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,capaExc,0.0012925868100419017,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,capaExc,0.0033108259183212635,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,capaExc,0.0014641223715988107,noInter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,capaExc,0.0008120265369376011,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,capaExc,3.7007873922980954,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,capaExc,0.0008375755631747916,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,capaExc,0.001250413876033903,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,capaExc,0.003376016446267468,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,capaExc,0.0015871980334795622,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,capaExc,0.001436268788416891,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,capaExc,0.004580187823830699,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,capaExc,0.002097682265656173,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,capaExc,0.0010067314806250897,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,capaExc,0.0014234468031742381,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,capaExc,0.000970038820968925,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,capaExc,0.0024429281364517293,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,capaExc,0.0009113143583947506,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,capaExc,0.0005471414493127272,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,capaExc,0.0009043661998924661,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,capaExc,0.0052370431022331155,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,capaExc,0.0006849196888665971,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,capaExc,0.0024982918137834683,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,capaExc,0.0009943522021933417,noInter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,capaExc,0.000991046033800593,noInter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,capaExc,0.0004322242426780935,noInter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,capaExc,0.18433332645591644,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LV,Balt < LT,none,powerGrid < hvac,none,yes,capaExc,7.169609560843909,noInter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,Balt < LV,none,powerGrid < hvac,none,yes,capaExc,6.86960956084391,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,Benelux < BE,none,powerGrid < hvac,none,yes,capaExc,0.67346568919406,noInter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,Benelux < BE,none,powerGrid < hvac,none,yes,capaExc,3.4029885701291946,noInter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Benelux < BE,none,powerGrid < hvac,none,yes,capaExc,10.299878511721307,noInter_all_total32_ext8_noFlex
