region_4,category,timestep_6,value,scenario_1,parameter,technology_3
AL,1,h0001,0.8189122470392232,scr2006,avaConv,onshore_a
AL,1,h0002,0.8225705219801382,scr2006,avaConv,onshore_a
AL,1,h0003,0.8258334243891732,scr2006,avaConv,onshore_a
AL,1,h0004,0.8338266559626296,scr2006,avaConv,onshore_a
AL,1,h0005,0.8405327757235916,scr2006,avaConv,onshore_a
AL,1,h0006,0.8456894288530596,scr2006,avaConv,onshore_a
AL,1,h0007,0.8419996685328366,scr2006,avaConv,onshore_a
AL,1,h0008,0.8514595374554282,scr2006,avaConv,onshore_a
AL,1,h0009,0.8727198681568495,scr2006,avaConv,onshore_a
AL,1,h0010,0.9074362812662651,scr2006,avaConv,onshore_a
AL,1,h0011,0.9252698230822392,scr2006,avaConv,onshore_a
AL,1,h0012,0.9271173930000313,scr2006,avaConv,onshore_a
AL,1,h0013,0.7930539093031775,scr2006,avaConv,onshore_a
AL,1,h0014,0.6368302568596714,scr2006,avaConv,onshore_a
AL,1,h0015,0.4475129346987919,scr2006,avaConv,onshore_a
AL,1,h0016,0.46519950209087624,scr2006,avaConv,onshore_a
AL,1,h0017,0.4956986886754052,scr2006,avaConv,onshore_a
AL,1,h0018,0.5243532054296289,scr2006,avaConv,onshore_a
AL,1,h0019,0.6404077092012492,scr2006,avaConv,onshore_a
AL,1,h0020,0.7274930854846299,scr2006,avaConv,onshore_a
AL,1,h0021,0.8014789677360035,scr2006,avaConv,onshore_a
AL,1,h0022,0.7929127242872903,scr2006,avaConv,onshore_a
AL,1,h0023,0.7912286012388815,scr2006,avaConv,onshore_a
AL,1,h0024,0.7844975917787627,scr2006,avaConv,onshore_a
AL,1,h0025,0.8016842755420587,scr2006,avaConv,onshore_a
AL,1,h0026,0.8141163870630221,scr2006,avaConv,onshore_a
AL,1,h0027,0.82856222580657,scr2006,avaConv,onshore_a
AL,1,h0028,0.8212938299479074,scr2006,avaConv,onshore_a
AL,1,h0029,0.8132095957018161,scr2006,avaConv,onshore_a
AL,1,h0030,0.8106191514588822,scr2006,avaConv,onshore_a
AL,1,h0031,0.6623333662057975,scr2006,avaConv,onshore_a
AL,1,h0032,0.4789293728170166,scr2006,avaConv,onshore_a
AL,1,h0033,0.153159173851096,scr2006,avaConv,onshore_a
AL,1,h0034,0.15227151690513782,scr2006,avaConv,onshore_a
AL,1,h0035,0.14608419630751265,scr2006,avaConv,onshore_a
AL,1,h0036,0.1668334446020138,scr2006,avaConv,onshore_a
AL,1,h0037,0.17732652058219048,scr2006,avaConv,onshore_a
AL,1,h0038,0.1804281665932632,scr2006,avaConv,onshore_a
AL,1,h0039,0.15376011184326202,scr2006,avaConv,onshore_a
AL,1,h0040,0.12009951178703858,scr2006,avaConv,onshore_a
AL,1,h0041,0.09007352929793222,scr2006,avaConv,onshore_a
AL,1,h0042,0.08860957593745937,scr2006,avaConv,onshore_a
AL,1,h0043,0.44444007120430135,scr2006,avaConv,onshore_a
AL,1,h0044,0.6219754110528972,scr2006,avaConv,onshore_a
AL,1,h0045,0.7536256649884864,scr2006,avaConv,onshore_a
AL,1,h0046,0.7391342542891415,scr2006,avaConv,onshore_a
AL,1,h0047,0.7238220367778625,scr2006,avaConv,onshore_a
AL,1,h0048,0.7104801441355696,scr2006,avaConv,onshore_a
AL,1,h0049,0.6417895701057447,scr2006,avaConv,onshore_a
AL,1,h0050,0.5708654687702936,scr2006,avaConv,onshore_a
AL,1,h0051,0.49513260551450117,scr2006,avaConv,onshore_a
AL,1,h0052,0.48861874564294533,scr2006,avaConv,onshore_a
AL,1,h0053,0.49592053941492803,scr2006,avaConv,onshore_a
AL,1,h0054,0.514855423178134,scr2006,avaConv,onshore_a
AL,1,h0055,0.46731124425113657,scr2006,avaConv,onshore_a
AL,1,h0056,0.4236290316420213,scr2006,avaConv,onshore_a
AL,1,h0057,0.4414889759018577,scr2006,avaConv,onshore_a
AL,1,h0058,0.5492587242304127,scr2006,avaConv,onshore_a
AL,1,h0059,0.597670573443797,scr2006,avaConv,onshore_a
AL,1,h0060,0.5730536750920788,scr2006,avaConv,onshore_a
AL,1,h0061,0.4354860996297683,scr2006,avaConv,onshore_a
AL,1,h0062,0.2901998982810375,scr2006,avaConv,onshore_a
AL,1,h0063,0.036826015251949534,scr2006,avaConv,onshore_a
AL,1,h0064,0.059838364902717316,scr2006,avaConv,onshore_a
AL,1,h0065,0.09714271627777407,scr2006,avaConv,onshore_a
AL,1,h0066,0.10426983130894331,scr2006,avaConv,onshore_a
AL,1,h0067,0.4601674516462257,scr2006,avaConv,onshore_a
AL,1,h0068,0.656556502473792,scr2006,avaConv,onshore_a
AL,1,h0069,0.8137247857505676,scr2006,avaConv,onshore_a
AL,1,h0070,0.8241384006461993,scr2006,avaConv,onshore_a
AL,1,h0071,0.8261309366650369,scr2006,avaConv,onshore_a
AL,1,h0072,0.824098296864301,scr2006,avaConv,onshore_a
AL,1,h0073,0.7145765271969502,scr2006,avaConv,onshore_a
AL,1,h0074,0.6094850835020063,scr2006,avaConv,onshore_a
AL,1,h0075,0.5287783590034687,scr2006,avaConv,onshore_a
AL,1,h0076,0.6315006425336398,scr2006,avaConv,onshore_a
AL,1,h0077,0.7349757576482167,scr2006,avaConv,onshore_a
AL,1,h0078,0.8176913707073016,scr2006,avaConv,onshore_a
AL,1,h0079,0.7913620479822764,scr2006,avaConv,onshore_a
AL,1,h0080,0.7299825744085612,scr2006,avaConv,onshore_a
AL,1,h0081,0.628964483692819,scr2006,avaConv,onshore_a
AL,1,h0082,0.5964404902089379,scr2006,avaConv,onshore_a
AL,1,h0083,0.5786369389909388,scr2006,avaConv,onshore_a
AL,1,h0084,0.5604862256462741,scr2006,avaConv,onshore_a
AL,1,h0085,0.5301789764818836,scr2006,avaConv,onshore_a
AL,1,h0086,0.494775767277802,scr2006,avaConv,onshore_a
AL,1,h0087,0.4667426898695234,scr2006,avaConv,onshore_a
AL,1,h0088,0.45622944543954774,scr2006,avaConv,onshore_a
AL,1,h0089,0.4237552494161146,scr2006,avaConv,onshore_a
AL,1,h0090,0.39971220767356397,scr2006,avaConv,onshore_a
AL,1,h0091,0.4947436223092831,scr2006,avaConv,onshore_a
AL,1,h0092,0.6225797367537458,scr2006,avaConv,onshore_a
AL,1,h0093,0.7480832750649125,scr2006,avaConv,onshore_a
AL,1,h0094,0.8010300744552393,scr2006,avaConv,onshore_a
AL,1,h0095,0.8371649525379417,scr2006,avaConv,onshore_a
AL,1,h0096,0.8536679037464222,scr2006,avaConv,onshore_a
AL,1,h0097,0.8830745415222572,scr2006,avaConv,onshore_a
AL,1,h0098,0.8979673812072443,scr2006,avaConv,onshore_a
AL,1,h0099,0.9165824849245812,scr2006,avaConv,onshore_a
AL,1,h0100,0.9198658370375604,scr2006,avaConv,onshore_a
AL,1,h0101,0.9224529798213803,scr2006,avaConv,onshore_a
AL,1,h0102,0.9181051903588785,scr2006,avaConv,onshore_a
AL,1,h0103,0.8516196224074667,scr2006,avaConv,onshore_a
AL,1,h0104,0.7895611973182226,scr2006,avaConv,onshore_a
AL,1,h0105,0.7333965230670448,scr2006,avaConv,onshore_a
AL,1,h0106,0.7541660301369361,scr2006,avaConv,onshore_a
AL,1,h0107,0.753041715042014,scr2006,avaConv,onshore_a
AL,1,h0108,0.7332209679033477,scr2006,avaConv,onshore_a
AL,1,h0109,0.738408520515106,scr2006,avaConv,onshore_a
AL,1,h0110,0.713739203810866,scr2006,avaConv,onshore_a
AL,1,h0111,0.6496918435442027,scr2006,avaConv,onshore_a
AL,1,h0112,0.5311698695008585,scr2006,avaConv,onshore_a
AL,1,h0113,0.48977984166381444,scr2006,avaConv,onshore_a
AL,1,h0114,0.5558621831613727,scr2006,avaConv,onshore_a
AL,1,h0115,0.5351017941271695,scr2006,avaConv,onshore_a
AL,1,h0116,0.48316368227285666,scr2006,avaConv,onshore_a
AL,1,h0117,0.384243233109078,scr2006,avaConv,onshore_a
AL,1,h0118,0.42387805005315493,scr2006,avaConv,onshore_a
AL,1,h0119,0.49742347509421225,scr2006,avaConv,onshore_a
AL,1,h0120,0.5760695607099471,scr2006,avaConv,onshore_a
AL,1,h0121,0.6597260670446697,scr2006,avaConv,onshore_a
AL,1,h0122,0.7226974224524731,scr2006,avaConv,onshore_a
AL,1,h0123,0.764136498273017,scr2006,avaConv,onshore_a
AL,1,h0124,0.767798251492731,scr2006,avaConv,onshore_a
AL,1,h0125,0.7529878059673039,scr2006,avaConv,onshore_a
AL,1,h0126,0.7372637903105432,scr2006,avaConv,onshore_a
AL,1,h0127,0.767760939355431,scr2006,avaConv,onshore_a
AL,1,h0128,0.8064804996060512,scr2006,avaConv,onshore_a
AL,1,h0129,0.8515458151723435,scr2006,avaConv,onshore_a
AL,1,h0130,0.8683900142608962,scr2006,avaConv,onshore_a
AL,1,h0131,0.8769885272750348,scr2006,avaConv,onshore_a
AL,1,h0132,0.8898806633667491,scr2006,avaConv,onshore_a
AL,1,h0133,0.854267492067104,scr2006,avaConv,onshore_a
AL,1,h0134,0.8283104616689119,scr2006,avaConv,onshore_a
AL,1,h0135,0.8039289781870597,scr2006,avaConv,onshore_a
AL,1,h0136,0.8261370659495677,scr2006,avaConv,onshore_a
AL,1,h0137,0.8362945997109617,scr2006,avaConv,onshore_a
AL,1,h0138,0.832330482520584,scr2006,avaConv,onshore_a
AL,1,h0139,0.6791868247135967,scr2006,avaConv,onshore_a
AL,1,h0140,0.4954880803466446,scr2006,avaConv,onshore_a
AL,1,h0141,0.21686136186469665,scr2006,avaConv,onshore_a
AL,1,h0142,0.271853259961359,scr2006,avaConv,onshore_a
AL,1,h0143,0.35782601755190657,scr2006,avaConv,onshore_a
AL,1,h0144,0.43092521244711635,scr2006,avaConv,onshore_a
AL,1,h0145,0.4007802794797142,scr2006,avaConv,onshore_a
AL,1,h0146,0.3155407395103521,scr2006,avaConv,onshore_a
AL,1,h0147,0.16816779745950375,scr2006,avaConv,onshore_a
AL,1,h0148,0.15103645908008528,scr2006,avaConv,onshore_a
AL,1,h0149,0.12478052290767039,scr2006,avaConv,onshore_a
AL,1,h0150,0.08768003251691958,scr2006,avaConv,onshore_a
AL,1,h0151,0.5146390475240077,scr2006,avaConv,onshore_a
AL,1,h0152,0.7377726540511254,scr2006,avaConv,onshore_a
AL,1,h0153,0.9099028240140299,scr2006,avaConv,onshore_a
AL,1,h0154,0.9099522000745467,scr2006,avaConv,onshore_a
AL,1,h0155,0.9137438679276267,scr2006,avaConv,onshore_a
AL,1,h0156,0.9044992314026719,scr2006,avaConv,onshore_a
AL,1,h0157,0.7884817843021901,scr2006,avaConv,onshore_a
AL,1,h0158,0.6623331631462398,scr2006,avaConv,onshore_a
AL,1,h0159,0.5739477241932912,scr2006,avaConv,onshore_a
AL,1,h0160,0.6266103914103484,scr2006,avaConv,onshore_a
AL,1,h0161,0.6337052997382866,scr2006,avaConv,onshore_a
AL,1,h0162,0.5753605813707092,scr2006,avaConv,onshore_a
AL,1,h0163,0.4857863524617089,scr2006,avaConv,onshore_a
AL,1,h0164,0.3972712450870234,scr2006,avaConv,onshore_a
AL,1,h0165,0.32654514857499134,scr2006,avaConv,onshore_a
AL,1,h0166,0.2801648488951286,scr2006,avaConv,onshore_a
AL,1,h0167,0.283227462427634,scr2006,avaConv,onshore_a
AL,1,h0168,0.3193074547474373,scr2006,avaConv,onshore_a
AT,1,h0001,0.43448578691120493,scr2006,avaConv,onshore_a
AT,1,h0002,0.4243893685709802,scr2006,avaConv,onshore_a
AT,1,h0003,0.40375583191670206,scr2006,avaConv,onshore_a
AT,1,h0004,0.36610317893445044,scr2006,avaConv,onshore_a
AT,1,h0005,0.3227329187330427,scr2006,avaConv,onshore_a
AT,1,h0006,0.2795653050179503,scr2006,avaConv,onshore_a
AT,1,h0007,0.34841117575161856,scr2006,avaConv,onshore_a
AT,1,h0008,0.42751155395088275,scr2006,avaConv,onshore_a
AT,1,h0009,0.5076272544480717,scr2006,avaConv,onshore_a
AT,1,h0010,0.4816653986556105,scr2006,avaConv,onshore_a
AT,1,h0011,0.4150636373371063,scr2006,avaConv,onshore_a
AT,1,h0012,0.3519067052452799,scr2006,avaConv,onshore_a
AT,1,h0013,0.2532506599468071,scr2006,avaConv,onshore_a
AT,1,h0014,0.19705037203421236,scr2006,avaConv,onshore_a
AT,1,h0015,0.15684294022794543,scr2006,avaConv,onshore_a
AT,1,h0016,0.19437850669840276,scr2006,avaConv,onshore_a
AT,1,h0017,0.2399770469403023,scr2006,avaConv,onshore_a
AT,1,h0018,0.28501865331117304,scr2006,avaConv,onshore_a
AT,1,h0019,0.21916331034771536,scr2006,avaConv,onshore_a
AT,1,h0020,0.13329177924114632,scr2006,avaConv,onshore_a
AT,1,h0021,0.009137994399663469,scr2006,avaConv,onshore_a
AT,1,h0022,0.014675731767262643,scr2006,avaConv,onshore_a
AT,1,h0023,0.02980559866089125,scr2006,avaConv,onshore_a
AT,1,h0024,0.0439753957033972,scr2006,avaConv,onshore_a
AT,1,h0025,0.07542275867089696,scr2006,avaConv,onshore_a
AT,1,h0026,0.09745566025594171,scr2006,avaConv,onshore_a
AT,1,h0027,0.11778386122709053,scr2006,avaConv,onshore_a
AT,1,h0028,0.11956743940226011,scr2006,avaConv,onshore_a
AT,1,h0029,0.11779900945307085,scr2006,avaConv,onshore_a
AT,1,h0030,0.11476033541379248,scr2006,avaConv,onshore_a
AT,1,h0031,0.1347070646963042,scr2006,avaConv,onshore_a
AT,1,h0032,0.15640045748520834,scr2006,avaConv,onshore_a
AT,1,h0033,0.17569712439723206,scr2006,avaConv,onshore_a
AT,1,h0034,0.16937658290816193,scr2006,avaConv,onshore_a
AT,1,h0035,0.15632352598472316,scr2006,avaConv,onshore_a
AT,1,h0036,0.14448037676079675,scr2006,avaConv,onshore_a
AT,1,h0037,0.14647440317425603,scr2006,avaConv,onshore_a
AT,1,h0038,0.1482339455279735,scr2006,avaConv,onshore_a
AT,1,h0039,0.14747550643413038,scr2006,avaConv,onshore_a
AT,1,h0040,0.14500251530088715,scr2006,avaConv,onshore_a
AT,1,h0041,0.1614402189282729,scr2006,avaConv,onshore_a
AT,1,h0042,0.19654285604719604,scr2006,avaConv,onshore_a
AT,1,h0043,0.28211848857426886,scr2006,avaConv,onshore_a
AT,1,h0044,0.34823690120006306,scr2006,avaConv,onshore_a
AT,1,h0045,0.39127715768051247,scr2006,avaConv,onshore_a
AT,1,h0046,0.35918176706132754,scr2006,avaConv,onshore_a
AT,1,h0047,0.3097855299907054,scr2006,avaConv,onshore_a
AT,1,h0048,0.2560308205733201,scr2006,avaConv,onshore_a
AT,1,h0049,0.3969741008030053,scr2006,avaConv,onshore_a
AT,1,h0050,0.5446304791743458,scr2006,avaConv,onshore_a
AT,1,h0051,0.6888628966656448,scr2006,avaConv,onshore_a
AT,1,h0052,0.6848001485945105,scr2006,avaConv,onshore_a
AT,1,h0053,0.681751843637142,scr2006,avaConv,onshore_a
AT,1,h0054,0.6823229452663917,scr2006,avaConv,onshore_a
AT,1,h0055,0.5008555130710828,scr2006,avaConv,onshore_a
AT,1,h0056,0.299318202748316,scr2006,avaConv,onshore_a
