scenario,timestep_3,parameter,value,comment
scr2014,ini03,scrProb,0.0,none
scr2015,ini03,scrProb,0.0,none
scr2016,ini03,scrProb,0.0,none
scr2001,ini04,scrProb,0.4857142857142857,clustering
scr1984,ini04,scrProb,0.2571428571428571,clustering
scr2005,ini04,scrProb,0.2571428571428571,clustering
scr1982,ini04,scrProb,0.0,none
scr1983,ini04,scrProb,0.0,none
scr1985,ini04,scrProb,0.0,none
scr1986,ini04,scrProb,0.0,none
scr1987,ini04,scrProb,0.0,none
scr1988,ini04,scrProb,0.0,none
scr1990,ini04,scrProb,0.0,none
scr1991,ini04,scrProb,0.0,none
scr1994,ini04,scrProb,0.0,none
scr1995,ini04,scrProb,0.0,none
scr1996,ini04,scrProb,0.0,none
scr1997,ini04,scrProb,0.0,none
scr1999,ini04,scrProb,0.0,none
scr2000,ini04,scrProb,0.0,none
scr2006,ini04,scrProb,0.0,none
scr2007,ini04,scrProb,0.0,none
scr2009,ini04,scrProb,0.0,none
scr2012,ini04,scrProb,0.0,none
scr2014,ini04,scrProb,0.0,none
scr2015,ini04,scrProb,0.0,none
scr2016,ini04,scrProb,0.0,none
scr1982,ini05,scrProb,0.5142857142857142,clustering
scr1987,ini05,scrProb,0.4857142857142857,clustering
scr1983,ini05,scrProb,0.0,none
scr1984,ini05,scrProb,0.0,none
scr1985,ini05,scrProb,0.0,none
scr1986,ini05,scrProb,0.0,none
scr1988,ini05,scrProb,0.0,none
scr1990,ini05,scrProb,0.0,none
scr1991,ini05,scrProb,0.0,none
scr1994,ini05,scrProb,0.0,none
scr1995,ini05,scrProb,0.0,none
scr1996,ini05,scrProb,0.0,none
scr1997,ini05,scrProb,0.0,none
scr1999,ini05,scrProb,0.0,none
scr2000,ini05,scrProb,0.0,none
scr2001,ini05,scrProb,0.0,none
scr2005,ini05,scrProb,0.0,none
scr2006,ini05,scrProb,0.0,none
scr2007,ini05,scrProb,0.0,none
scr2009,ini05,scrProb,0.0,none
scr2012,ini05,scrProb,0.0,none
scr2014,ini05,scrProb,0.0,none
scr2015,ini05,scrProb,0.0,none
scr2016,ini05,scrProb,0.0,none
scr2007,ini06,scrProb,0.3428571428571429,clustering
scr2012,ini06,scrProb,0.4285714285714286,clustering
scr2014,ini06,scrProb,0.2285714285714286,clustering
scr1982,ini06,scrProb,0.0,none
scr1983,ini06,scrProb,0.0,none
scr1984,ini06,scrProb,0.0,none
scr1985,ini06,scrProb,0.0,none
scr1986,ini06,scrProb,0.0,none
scr1987,ini06,scrProb,0.0,none
scr1988,ini06,scrProb,0.0,none
scr1990,ini06,scrProb,0.0,none
scr1991,ini06,scrProb,0.0,none
scr1994,ini06,scrProb,0.0,none
scr1995,ini06,scrProb,0.0,none
scr1996,ini06,scrProb,0.0,none
scr1997,ini06,scrProb,0.0,none
scr1999,ini06,scrProb,0.0,none
scr2000,ini06,scrProb,0.0,none
scr2001,ini06,scrProb,0.0,none
scr2005,ini06,scrProb,0.0,none
scr2006,ini06,scrProb,0.0,none
scr2009,ini06,scrProb,0.0,none
scr2015,ini06,scrProb,0.0,none
scr2016,ini06,scrProb,0.0,none
scr1983,ini07,scrProb,0.22857142857142856,clustering
scr1985,ini07,scrProb,0.4857142857142857,clustering
scr1988,ini07,scrProb,0.2857142857142857,clustering
scr1982,ini07,scrProb,0.0,none
scr1984,ini07,scrProb,0.0,none
scr1986,ini07,scrProb,0.0,none
scr1987,ini07,scrProb,0.0,none
scr1990,ini07,scrProb,0.0,none
scr1991,ini07,scrProb,0.0,none
scr1994,ini07,scrProb,0.0,none
scr1995,ini07,scrProb,0.0,none
scr1996,ini07,scrProb,0.0,none
scr1997,ini07,scrProb,0.0,none
scr1999,ini07,scrProb,0.0,none
scr2000,ini07,scrProb,0.0,none
scr2001,ini07,scrProb,0.0,none
scr2005,ini07,scrProb,0.0,none
scr2006,ini07,scrProb,0.0,none
scr2007,ini07,scrProb,0.0,none
scr2009,ini07,scrProb,0.0,none
scr2012,ini07,scrProb,0.0,none
scr2014,ini07,scrProb,0.0,none
scr2015,ini07,scrProb,0.0,none
scr2016,ini07,scrProb,0.0,none
scr2005,ini08,scrProb,0.34285714285714286,clustering
scr1995,ini08,scrProb,0.5142857142857142,clustering
scr1997,ini08,scrProb,0.14285714285714285,clustering
scr1982,ini08,scrProb,0.0,none
scr1983,ini08,scrProb,0.0,none
scr1984,ini08,scrProb,0.0,none
scr1985,ini08,scrProb,0.0,none
scr1986,ini08,scrProb,0.0,none
scr1987,ini08,scrProb,0.0,none
scr1988,ini08,scrProb,0.0,none
scr1990,ini08,scrProb,0.0,none
scr1991,ini08,scrProb,0.0,none
scr1994,ini08,scrProb,0.0,none
scr1996,ini08,scrProb,0.0,none
scr1999,ini08,scrProb,0.0,none
scr2000,ini08,scrProb,0.0,none
scr2001,ini08,scrProb,0.0,none
scr2006,ini08,scrProb,0.0,none
scr2007,ini08,scrProb,0.0,none
scr2009,ini08,scrProb,0.0,none
scr2012,ini08,scrProb,0.0,none
scr2014,ini08,scrProb,0.0,none
scr2015,ini08,scrProb,0.0,none
scr2016,ini08,scrProb,0.0,none
scr2000,ini09,scrProb,0.45714285714285713,clustering
scr1990,ini09,scrProb,0.5428571428571428,clustering
scr1982,ini09,scrProb,0.0,none
scr1983,ini09,scrProb,0.0,none
scr1984,ini09,scrProb,0.0,none
scr1985,ini09,scrProb,0.0,none
scr1986,ini09,scrProb,0.0,none
scr1987,ini09,scrProb,0.0,none
scr1988,ini09,scrProb,0.0,none
scr1991,ini09,scrProb,0.0,none
scr1994,ini09,scrProb,0.0,none
scr1995,ini09,scrProb,0.0,none
scr1996,ini09,scrProb,0.0,none
scr1997,ini09,scrProb,0.0,none
scr1999,ini09,scrProb,0.0,none
scr2001,ini09,scrProb,0.0,none
scr2005,ini09,scrProb,0.0,none
scr2006,ini09,scrProb,0.0,none
scr2007,ini09,scrProb,0.0,none
scr2009,ini09,scrProb,0.0,none
scr2012,ini09,scrProb,0.0,none
scr2014,ini09,scrProb,0.0,none
scr2015,ini09,scrProb,0.0,none
scr2016,ini09,scrProb,0.0,none
scr1996,ini10,scrProb,0.6,clustering
scr1990,ini10,scrProb,0.14285714285714285,clustering
scr2012,ini10,scrProb,0.2571428571428571,clustering
scr1982,ini10,scrProb,0.0,none
scr1983,ini10,scrProb,0.0,none
scr1984,ini10,scrProb,0.0,none
scr1985,ini10,scrProb,0.0,none
scr1986,ini10,scrProb,0.0,none
scr1987,ini10,scrProb,0.0,none
scr1988,ini10,scrProb,0.0,none
scr1991,ini10,scrProb,0.0,none
scr1994,ini10,scrProb,0.0,none
scr1995,ini10,scrProb,0.0,none
scr1997,ini10,scrProb,0.0,none
scr1999,ini10,scrProb,0.0,none
scr2000,ini10,scrProb,0.0,none
scr2001,ini10,scrProb,0.0,none
scr2005,ini10,scrProb,0.0,none
scr2006,ini10,scrProb,0.0,none
scr2007,ini10,scrProb,0.0,none
scr2009,ini10,scrProb,0.0,none
scr2014,ini10,scrProb,0.0,none
scr2015,ini10,scrProb,0.0,none
scr2016,ini10,scrProb,0.0,none
scr1985,ini11,scrProb,0.02857142857142857,extreme
scr1991,ini11,scrProb,0.37142857142857144,clustering
scr2016,ini11,scrProb,0.6,clustering
scr1982,ini11,scrProb,0.0,none
scr1983,ini11,scrProb,0.0,none
scr1984,ini11,scrProb,0.0,none
scr1986,ini11,scrProb,0.0,none
scr1987,ini11,scrProb,0.0,none
scr1988,ini11,scrProb,0.0,none
scr1990,ini11,scrProb,0.0,none
scr1994,ini11,scrProb,0.0,none
scr1995,ini11,scrProb,0.0,none
scr1996,ini11,scrProb,0.0,none
scr1997,ini11,scrProb,0.0,none
scr1999,ini11,scrProb,0.0,none
scr2000,ini11,scrProb,0.0,none
scr2001,ini11,scrProb,0.0,none
scr2005,ini11,scrProb,0.0,none
scr2006,ini11,scrProb,0.0,none
scr2007,ini11,scrProb,0.0,none
scr2009,ini11,scrProb,0.0,none
scr2012,ini11,scrProb,0.0,none
scr2014,ini11,scrProb,0.0,none
scr2015,ini11,scrProb,0.0,none
scr1990,ini12,scrProb,0.4857142857142857,clustering
scr2009,ini12,scrProb,0.4,clustering
scr1999,ini12,scrProb,0.11428571428571428,clustering
scr1982,ini12,scrProb,0.0,none
scr1983,ini12,scrProb,0.0,none
scr1984,ini12,scrProb,0.0,none
scr1985,ini12,scrProb,0.0,none
scr1986,ini12,scrProb,0.0,none
scr1987,ini12,scrProb,0.0,none
scr1988,ini12,scrProb,0.0,none
scr1991,ini12,scrProb,0.0,none
scr1994,ini12,scrProb,0.0,none
scr1995,ini12,scrProb,0.0,none
scr1996,ini12,scrProb,0.0,none
scr1997,ini12,scrProb,0.0,none
scr2000,ini12,scrProb,0.0,none
scr2001,ini12,scrProb,0.0,none
scr2005,ini12,scrProb,0.0,none
scr2006,ini12,scrProb,0.0,none
scr2007,ini12,scrProb,0.0,none
scr2012,ini12,scrProb,0.0,none
scr2014,ini12,scrProb,0.0,none
scr2015,ini12,scrProb,0.0,none
scr2016,ini12,scrProb,0.0,none
