timestep_3,timestep_5,region_4,technology_3,parameter,value
d011,h0262,16FR,bevPsngRoadPrvt,avaConv,0.311706639972922
d011,h0263,16FR,bevPsngRoadPrvt,avaConv,0.337781876225684
d011,h0264,16FR,bevPsngRoadPrvt,avaConv,0.33595238944927
d012,h0265,16FR,bevPsngRoadPrvt,avaConv,0.320914779830189
d012,h0266,16FR,bevPsngRoadPrvt,avaConv,0.3044999136869
d012,h0267,16FR,bevPsngRoadPrvt,avaConv,0.315631249652536
d012,h0268,16FR,bevPsngRoadPrvt,avaConv,0.344082305062727
d012,h0269,16FR,bevPsngRoadPrvt,avaConv,0.36920757580687
d012,h0270,16FR,bevPsngRoadPrvt,avaConv,0.362198331301761
d012,h0271,16FR,bevPsngRoadPrvt,avaConv,0.330802614773196
d012,h0272,16FR,bevPsngRoadPrvt,avaConv,0.296202748578006
d012,h0273,16FR,bevPsngRoadPrvt,avaConv,0.301808235094397
d012,h0274,16FR,bevPsngRoadPrvt,avaConv,0.326289903528672
d012,h0275,16FR,bevPsngRoadPrvt,avaConv,0.35165695669123
d012,h0276,16FR,bevPsngRoadPrvt,avaConv,0.362577422203521
d012,h0277,16FR,bevPsngRoadPrvt,avaConv,0.367911361799607
d012,h0278,16FR,bevPsngRoadPrvt,avaConv,0.360785480901421
d012,h0279,16FR,bevPsngRoadPrvt,avaConv,0.34603195550761
d012,h0280,16FR,bevPsngRoadPrvt,avaConv,0.315631250044176
d012,h0281,16FR,bevPsngRoadPrvt,avaConv,0.295966069481862
d012,h0282,16FR,bevPsngRoadPrvt,avaConv,0.272751608651472
d012,h0283,16FR,bevPsngRoadPrvt,avaConv,0.278759874829619
d012,h0284,16FR,bevPsngRoadPrvt,avaConv,0.303156571835639
d012,h0285,16FR,bevPsngRoadPrvt,avaConv,0.337218239990296
d012,h0286,16FR,bevPsngRoadPrvt,avaConv,0.350092598038634
d012,h0287,16FR,bevPsngRoadPrvt,avaConv,0.337920127035
d012,h0288,16FR,bevPsngRoadPrvt,avaConv,0.321005834704996
d013,h0289,16FR,bevPsngRoadPrvt,avaConv,0.292165641511393
d013,h0290,16FR,bevPsngRoadPrvt,avaConv,0.2891558224003
d013,h0291,16FR,bevPsngRoadPrvt,avaConv,0.300762132496665
d013,h0292,16FR,bevPsngRoadPrvt,avaConv,0.32816323757035
d013,h0293,16FR,bevPsngRoadPrvt,avaConv,0.325608094010754
d013,h0294,16FR,bevPsngRoadPrvt,avaConv,0.319871188515615
d013,h0295,16FR,bevPsngRoadPrvt,avaConv,0.312745561283023
d013,h0296,16FR,bevPsngRoadPrvt,avaConv,0.325127878343116
d013,h0297,16FR,bevPsngRoadPrvt,avaConv,0.317432392386984
d013,h0298,16FR,bevPsngRoadPrvt,avaConv,0.306863551294058
d013,h0299,16FR,bevPsngRoadPrvt,avaConv,0.286986647639739
d013,h0300,16FR,bevPsngRoadPrvt,avaConv,0.28715185231973
d013,h0301,16FR,bevPsngRoadPrvt,avaConv,0.292118964422431
d013,h0302,16FR,bevPsngRoadPrvt,avaConv,0.277737611817314
d013,h0303,16FR,bevPsngRoadPrvt,avaConv,0.260482661956728
d013,h0304,16FR,bevPsngRoadPrvt,avaConv,0.282405019349209
d013,h0305,16FR,bevPsngRoadPrvt,avaConv,0.330480020635825
d013,h0306,16FR,bevPsngRoadPrvt,avaConv,0.379055589889579
d013,h0307,16FR,bevPsngRoadPrvt,avaConv,0.397238293252281
d013,h0308,16FR,bevPsngRoadPrvt,avaConv,0.408725870691627
d013,h0309,16FR,bevPsngRoadPrvt,avaConv,0.369292261818501
d013,h0310,16FR,bevPsngRoadPrvt,avaConv,0.321864752497067
d013,h0311,16FR,bevPsngRoadPrvt,avaConv,0.29523745082638
d013,h0312,16FR,bevPsngRoadPrvt,avaConv,0.312127470325414
d014,h0313,16FR,bevPsngRoadPrvt,avaConv,0.316867887420659
d014,h0314,16FR,bevPsngRoadPrvt,avaConv,0.292051930336664
d014,h0315,16FR,bevPsngRoadPrvt,avaConv,0.302664314014486
d014,h0316,16FR,bevPsngRoadPrvt,avaConv,0.329978417088578
d014,h0317,16FR,bevPsngRoadPrvt,avaConv,0.338507788155082
d014,h0318,16FR,bevPsngRoadPrvt,avaConv,0.32849591042541
d014,h0319,16FR,bevPsngRoadPrvt,avaConv,0.313543186012488
d014,h0320,16FR,bevPsngRoadPrvt,avaConv,0.313145874854303
d014,h0321,16FR,bevPsngRoadPrvt,avaConv,0.305202037432097
d014,h0322,16FR,bevPsngRoadPrvt,avaConv,0.276170948670267
d014,h0323,16FR,bevPsngRoadPrvt,avaConv,0.236647271701055
d014,h0324,16FR,bevPsngRoadPrvt,avaConv,0.259429790541497
d014,h0325,16FR,bevPsngRoadPrvt,avaConv,0.301813316327542
d014,h0326,16FR,bevPsngRoadPrvt,avaConv,0.354200359936166
d014,h0327,16FR,bevPsngRoadPrvt,avaConv,0.362419004525129
d014,h0328,16FR,bevPsngRoadPrvt,avaConv,0.374111769480478
d014,h0329,16FR,bevPsngRoadPrvt,avaConv,0.376696184380181
d014,h0330,16FR,bevPsngRoadPrvt,avaConv,0.37097829889957
d014,h0331,16FR,bevPsngRoadPrvt,avaConv,0.348613098560614
d014,h0332,16FR,bevPsngRoadPrvt,avaConv,0.322545423611781
d014,h0333,16FR,bevPsngRoadPrvt,avaConv,0.298594609909531
d014,h0334,16FR,bevPsngRoadPrvt,avaConv,0.286211226892436
d014,h0335,16FR,bevPsngRoadPrvt,avaConv,0.285395396538813
d014,h0336,16FR,bevPsngRoadPrvt,avaConv,0.321164459118269
d015,h0337,16FR,bevPsngRoadPrvt,avaConv,0.330560960408834
d015,h0338,16FR,bevPsngRoadPrvt,avaConv,0.336711705002366
d015,h0339,16FR,bevPsngRoadPrvt,avaConv,0.302941343904338
d015,h0340,16FR,bevPsngRoadPrvt,avaConv,0.285058288220979
d015,h0341,16FR,bevPsngRoadPrvt,avaConv,0.26976363985233
d015,h0342,16FR,bevPsngRoadPrvt,avaConv,0.307571183843642
d015,h0343,16FR,bevPsngRoadPrvt,avaConv,0.344564870041415
d015,h0344,16FR,bevPsngRoadPrvt,avaConv,0.379708671314691
d015,h0345,16FR,bevPsngRoadPrvt,avaConv,0.351760840576979
d015,h0346,16FR,bevPsngRoadPrvt,avaConv,0.351472494327675
d015,h0347,16FR,bevPsngRoadPrvt,avaConv,0.344042414310717
d015,h0348,16FR,bevPsngRoadPrvt,avaConv,0.359634286309361
d015,h0349,16FR,bevPsngRoadPrvt,avaConv,0.307761812213807
d015,h0350,16FR,bevPsngRoadPrvt,avaConv,0.272426554769959
d015,h0351,16FR,bevPsngRoadPrvt,avaConv,0.282581420260865
d015,h0352,16FR,bevPsngRoadPrvt,avaConv,0.270426148544652
d015,h0353,16FR,bevPsngRoadPrvt,avaConv,0.238192522881673
d015,h0354,16FR,bevPsngRoadPrvt,avaConv,0.154164184135148
d015,h0355,16FR,bevPsngRoadPrvt,avaConv,0.193528785022242
d015,h0356,16FR,bevPsngRoadPrvt,avaConv,0.23673941344857
d015,h0357,16FR,bevPsngRoadPrvt,avaConv,0.279649830884056
d015,h0358,16FR,bevPsngRoadPrvt,avaConv,0.296108287373199
d015,h0359,16FR,bevPsngRoadPrvt,avaConv,0.251142715706415
d015,h0360,16FR,bevPsngRoadPrvt,avaConv,0.168251659561684
d001,h0001,17FR,bevPsngRoadPrvt,avaConv,0.312259448727931
d001,h0002,17FR,bevPsngRoadPrvt,avaConv,0.313346634351906
d001,h0003,17FR,bevPsngRoadPrvt,avaConv,0.342427291303117
d001,h0004,17FR,bevPsngRoadPrvt,avaConv,0.38749016002733
d001,h0005,17FR,bevPsngRoadPrvt,avaConv,0.434399695591001
d001,h0006,17FR,bevPsngRoadPrvt,avaConv,0.450178066690421
d001,h0007,17FR,bevPsngRoadPrvt,avaConv,0.445350403201219
d001,h0008,17FR,bevPsngRoadPrvt,avaConv,0.43554349224563
d001,h0009,17FR,bevPsngRoadPrvt,avaConv,0.427236984901691
d001,h0010,17FR,bevPsngRoadPrvt,avaConv,0.417869848517007
d001,h0011,17FR,bevPsngRoadPrvt,avaConv,0.39952138145799
d001,h0012,17FR,bevPsngRoadPrvt,avaConv,0.377062950311281
d001,h0013,17FR,bevPsngRoadPrvt,avaConv,0.34541322443055
d001,h0014,17FR,bevPsngRoadPrvt,avaConv,0.306655007374644
d001,h0015,17FR,bevPsngRoadPrvt,avaConv,0.257680167731785
d001,h0016,17FR,bevPsngRoadPrvt,avaConv,0.206910805320364
d001,h0017,17FR,bevPsngRoadPrvt,avaConv,0.164106135784313
d001,h0018,17FR,bevPsngRoadPrvt,avaConv,0.158404565325049
d001,h0019,17FR,bevPsngRoadPrvt,avaConv,0.193528785022242
d001,h0020,17FR,bevPsngRoadPrvt,avaConv,0.24810525876653
d001,h0021,17FR,bevPsngRoadPrvt,avaConv,0.28952784543754
d001,h0022,17FR,bevPsngRoadPrvt,avaConv,0.279131119022253
d001,h0023,17FR,bevPsngRoadPrvt,avaConv,0.219190011569812
d001,h0024,17FR,bevPsngRoadPrvt,avaConv,0.113314102748926
d002,h0025,17FR,bevPsngRoadPrvt,avaConv,0.119940396439487
d002,h0026,17FR,bevPsngRoadPrvt,avaConv,0.240230638561804
d002,h0027,17FR,bevPsngRoadPrvt,avaConv,0.342609653831853
d002,h0028,17FR,bevPsngRoadPrvt,avaConv,0.411170161047799
d002,h0029,17FR,bevPsngRoadPrvt,avaConv,0.442126321993069
d002,h0030,17FR,bevPsngRoadPrvt,avaConv,0.456072841999994
d002,h0031,17FR,bevPsngRoadPrvt,avaConv,0.431722588142771
d002,h0032,17FR,bevPsngRoadPrvt,avaConv,0.39988622784152
d002,h0033,17FR,bevPsngRoadPrvt,avaConv,0.377328363178009
d002,h0034,17FR,bevPsngRoadPrvt,avaConv,0.392129391700684
d002,h0035,17FR,bevPsngRoadPrvt,avaConv,0.388126070772473
d002,h0036,17FR,bevPsngRoadPrvt,avaConv,0.367899170768005
d002,h0037,17FR,bevPsngRoadPrvt,avaConv,0.342257536223897
d002,h0038,17FR,bevPsngRoadPrvt,avaConv,0.331042489521695
d002,h0039,17FR,bevPsngRoadPrvt,avaConv,0.317178862430072
d002,h0040,17FR,bevPsngRoadPrvt,avaConv,0.299863371282137
d002,h0041,17FR,bevPsngRoadPrvt,avaConv,0.282651202571797
d002,h0042,17FR,bevPsngRoadPrvt,avaConv,0.2610172067051
d002,h0043,17FR,bevPsngRoadPrvt,avaConv,0.247341667923066
d002,h0044,17FR,bevPsngRoadPrvt,avaConv,0.25499716945183
d002,h0045,17FR,bevPsngRoadPrvt,avaConv,0.28947516816714
d002,h0046,17FR,bevPsngRoadPrvt,avaConv,0.32557349585709
d002,h0047,17FR,bevPsngRoadPrvt,avaConv,0.335675115670085
d002,h0048,17FR,bevPsngRoadPrvt,avaConv,0.326776045202297
d003,h0049,17FR,bevPsngRoadPrvt,avaConv,0.329774235149942
d003,h0050,17FR,bevPsngRoadPrvt,avaConv,0.343934541455964
d003,h0051,17FR,bevPsngRoadPrvt,avaConv,0.363750616399158
d003,h0052,17FR,bevPsngRoadPrvt,avaConv,0.362444165253829
d003,h0053,17FR,bevPsngRoadPrvt,avaConv,0.30361066237856
d003,h0054,17FR,bevPsngRoadPrvt,avaConv,0.266257525695549
d003,h0055,17FR,bevPsngRoadPrvt,avaConv,0.268858591739593
d003,h0056,17FR,bevPsngRoadPrvt,avaConv,0.333755455441763
d003,h0057,17FR,bevPsngRoadPrvt,avaConv,0.365961370542324
d003,h0058,17FR,bevPsngRoadPrvt,avaConv,0.343288715393178
d003,h0059,17FR,bevPsngRoadPrvt,avaConv,0.317077166769095
d003,h0060,17FR,bevPsngRoadPrvt,avaConv,0.283015982915034
d003,h0061,17FR,bevPsngRoadPrvt,avaConv,0.262910575144601
d003,h0062,17FR,bevPsngRoadPrvt,avaConv,0.244355843912498
d003,h0063,17FR,bevPsngRoadPrvt,avaConv,0.213768772254674
d003,h0064,17FR,bevPsngRoadPrvt,avaConv,0.180208454659467
d003,h0065,17FR,bevPsngRoadPrvt,avaConv,0.111810912776085
d003,h0066,17FR,bevPsngRoadPrvt,avaConv,0.0907540383021098
d003,h0067,17FR,bevPsngRoadPrvt,avaConv,0.162801102601666
d003,h0068,17FR,bevPsngRoadPrvt,avaConv,0.239530101134955
d003,h0069,17FR,bevPsngRoadPrvt,avaConv,0.31068709765032
d003,h0070,17FR,bevPsngRoadPrvt,avaConv,0.352761473909695
d003,h0071,17FR,bevPsngRoadPrvt,avaConv,0.381020060686044
d003,h0072,17FR,bevPsngRoadPrvt,avaConv,0.388495158567803
d004,h0073,17FR,bevPsngRoadPrvt,avaConv,0.378036454509412
d004,h0074,17FR,bevPsngRoadPrvt,avaConv,0.373048751807046
d004,h0075,17FR,bevPsngRoadPrvt,avaConv,0.387995458315292
d004,h0076,17FR,bevPsngRoadPrvt,avaConv,0.412796752100303
d004,h0077,17FR,bevPsngRoadPrvt,avaConv,0.422809546992342
d004,h0078,17FR,bevPsngRoadPrvt,avaConv,0.404485523914669
d004,h0079,17FR,bevPsngRoadPrvt,avaConv,0.378773408292614
d004,h0080,17FR,bevPsngRoadPrvt,avaConv,0.340938732246018
d004,h0081,17FR,bevPsngRoadPrvt,avaConv,0.309315298195051
d004,h0082,17FR,bevPsngRoadPrvt,avaConv,0.289147757392325
d004,h0083,17FR,bevPsngRoadPrvt,avaConv,0.288884039898064
d004,h0084,17FR,bevPsngRoadPrvt,avaConv,0.287008420582758
d004,h0085,17FR,bevPsngRoadPrvt,avaConv,0.281481580653134
d004,h0086,17FR,bevPsngRoadPrvt,avaConv,0.264070416774361
d004,h0087,17FR,bevPsngRoadPrvt,avaConv,0.201669169446875
d004,h0088,17FR,bevPsngRoadPrvt,avaConv,0.176931123144159
d004,h0089,17FR,bevPsngRoadPrvt,avaConv,0.193776305149081
d004,h0090,17FR,bevPsngRoadPrvt,avaConv,0.253970949326369
d004,h0091,17FR,bevPsngRoadPrvt,avaConv,0.263233030702067
d004,h0092,17FR,bevPsngRoadPrvt,avaConv,0.244271177308336
d004,h0093,17FR,bevPsngRoadPrvt,avaConv,0.221182377804336
d004,h0094,17FR,bevPsngRoadPrvt,avaConv,0.274388250837388
d004,h0095,17FR,bevPsngRoadPrvt,avaConv,0.341615948163687
d004,h0096,17FR,bevPsngRoadPrvt,avaConv,0.386845462366838
d005,h0097,17FR,bevPsngRoadPrvt,avaConv,0.403668797730466
d005,h0098,17FR,bevPsngRoadPrvt,avaConv,0.416653696825559
d005,h0099,17FR,bevPsngRoadPrvt,avaConv,0.442764928901537
d005,h0100,17FR,bevPsngRoadPrvt,avaConv,0.442504907703299
d005,h0101,17FR,bevPsngRoadPrvt,avaConv,0.429682484360474
d005,h0102,17FR,bevPsngRoadPrvt,avaConv,0.416153676446992
d005,h0103,17FR,bevPsngRoadPrvt,avaConv,0.404096140676993
d005,h0104,17FR,bevPsngRoadPrvt,avaConv,0.392830215173672
d005,h0105,17FR,bevPsngRoadPrvt,avaConv,0.374610357572282
d005,h0106,17FR,bevPsngRoadPrvt,avaConv,0.355232817401993
d005,h0107,17FR,bevPsngRoadPrvt,avaConv,0.336663497131742
d005,h0108,17FR,bevPsngRoadPrvt,avaConv,0.308649231548745
d005,h0109,17FR,bevPsngRoadPrvt,avaConv,0.271254980280001
d005,h0110,17FR,bevPsngRoadPrvt,avaConv,0.225966390972955
d005,h0111,17FR,bevPsngRoadPrvt,avaConv,0.201692109988234
d005,h0112,17FR,bevPsngRoadPrvt,avaConv,0.207268325544686
d005,h0113,17FR,bevPsngRoadPrvt,avaConv,0.235847550598322
d005,h0114,17FR,bevPsngRoadPrvt,avaConv,0.262320301215232
d005,h0115,17FR,bevPsngRoadPrvt,avaConv,0.292793156503619
d005,h0116,17FR,bevPsngRoadPrvt,avaConv,0.275608231811514
d005,h0117,17FR,bevPsngRoadPrvt,avaConv,0.268272300894187
d005,h0118,17FR,bevPsngRoadPrvt,avaConv,0.218959168674609
d005,h0119,17FR,bevPsngRoadPrvt,avaConv,0.19229741400219
d005,h0120,17FR,bevPsngRoadPrvt,avaConv,0.125805975915886
d006,h0121,17FR,bevPsngRoadPrvt,avaConv,0.118025541155942
d006,h0122,17FR,bevPsngRoadPrvt,avaConv,0.181636211299037
d006,h0123,17FR,bevPsngRoadPrvt,avaConv,0.265296799954633
d006,h0124,17FR,bevPsngRoadPrvt,avaConv,0.340132017171074
d006,h0125,17FR,bevPsngRoadPrvt,avaConv,0.393071470446696
d006,h0126,17FR,bevPsngRoadPrvt,avaConv,0.420796998684735
d006,h0127,17FR,bevPsngRoadPrvt,avaConv,0.437021738983211
d006,h0128,17FR,bevPsngRoadPrvt,avaConv,0.445553841676775
d006,h0129,17FR,bevPsngRoadPrvt,avaConv,0.427152210216562
d006,h0130,17FR,bevPsngRoadPrvt,avaConv,0.400774153029509
d006,h0131,17FR,bevPsngRoadPrvt,avaConv,0.373651537364558
d006,h0132,17FR,bevPsngRoadPrvt,avaConv,0.375127462563471
d006,h0133,17FR,bevPsngRoadPrvt,avaConv,0.370972581643197
d006,h0134,17FR,bevPsngRoadPrvt,avaConv,0.35397982244347
d006,h0135,17FR,bevPsngRoadPrvt,avaConv,0.322088487341115
d006,h0136,17FR,bevPsngRoadPrvt,avaConv,0.303960305262891
d006,h0137,17FR,bevPsngRoadPrvt,avaConv,0.297453490363023
d006,h0138,17FR,bevPsngRoadPrvt,avaConv,0.309943850454798
d006,h0139,17FR,bevPsngRoadPrvt,avaConv,0.314664395489313
d006,h0140,17FR,bevPsngRoadPrvt,avaConv,0.313411923534216
d006,h0141,17FR,bevPsngRoadPrvt,avaConv,0.298486139460611
d006,h0142,17FR,bevPsngRoadPrvt,avaConv,0.250743401073884
d006,h0143,17FR,bevPsngRoadPrvt,avaConv,0.191529769598294
d006,h0144,17FR,bevPsngRoadPrvt,avaConv,0.117025724480547
d007,h0145,17FR,bevPsngRoadPrvt,avaConv,0.0671696930000005
d007,h0146,17FR,bevPsngRoadPrvt,avaConv,0.204325228765687
d007,h0147,17FR,bevPsngRoadPrvt,avaConv,0.2837209413084
d007,h0148,17FR,bevPsngRoadPrvt,avaConv,0.35041363821174
d007,h0149,17FR,bevPsngRoadPrvt,avaConv,0.347151625686022
d007,h0150,17FR,bevPsngRoadPrvt,avaConv,0.341155256080772
d007,h0151,17FR,bevPsngRoadPrvt,avaConv,0.33298900405323
d007,h0152,17FR,bevPsngRoadPrvt,avaConv,0.345124626702308
d007,h0153,17FR,bevPsngRoadPrvt,avaConv,0.357573639038038
d007,h0154,17FR,bevPsngRoadPrvt,avaConv,0.374711230860297
d007,h0155,17FR,bevPsngRoadPrvt,avaConv,0.382269079210687
d007,h0156,17FR,bevPsngRoadPrvt,avaConv,0.38630345437172
d007,h0157,17FR,bevPsngRoadPrvt,avaConv,0.381524532272633
d007,h0158,17FR,bevPsngRoadPrvt,avaConv,0.372822180524247
d007,h0159,17FR,bevPsngRoadPrvt,avaConv,0.35482069309441
d007,h0160,17FR,bevPsngRoadPrvt,avaConv,0.32589003393174
d007,h0161,17FR,bevPsngRoadPrvt,avaConv,0.283758565077326
d007,h0162,17FR,bevPsngRoadPrvt,avaConv,0.249811675233424
d007,h0163,17FR,bevPsngRoadPrvt,avaConv,0.235968060119209
d007,h0164,17FR,bevPsngRoadPrvt,avaConv,0.249479203707258
d007,h0165,17FR,bevPsngRoadPrvt,avaConv,0.268962466501995
d007,h0166,17FR,bevPsngRoadPrvt,avaConv,0.280977266982743
d007,h0167,17FR,bevPsngRoadPrvt,avaConv,0.283191968491963
d007,h0168,17FR,bevPsngRoadPrvt,avaConv,0.285812462600778
d008,h0169,17FR,bevPsngRoadPrvt,avaConv,0.2860721202624504
d008,h0170,17FR,bevPsngRoadPrvt,avaConv,0.30549636040276695
d008,h0171,17FR,bevPsngRoadPrvt,avaConv,0.31993423185843756
d008,h0172,17FR,bevPsngRoadPrvt,avaConv,0.3234906503984283
d008,h0173,17FR,bevPsngRoadPrvt,avaConv,0.3202993279314113
d008,h0174,17FR,bevPsngRoadPrvt,avaConv,0.3197441293657827
d008,h0175,17FR,bevPsngRoadPrvt,avaConv,0.29901627638239153
d008,h0176,17FR,bevPsngRoadPrvt,avaConv,0.2947247426699355
d008,h0177,17FR,bevPsngRoadPrvt,avaConv,0.28750607202392814
d008,h0178,17FR,bevPsngRoadPrvt,avaConv,0.2937984098830464
d008,h0179,17FR,bevPsngRoadPrvt,avaConv,0.27427549696611003
d008,h0180,17FR,bevPsngRoadPrvt,avaConv,0.23783579301216726
d008,h0181,17FR,bevPsngRoadPrvt,avaConv,0.18637090004287757
d008,h0182,17FR,bevPsngRoadPrvt,avaConv,0.12198018688148543
d008,h0183,17FR,bevPsngRoadPrvt,avaConv,0.1313746036653229
d008,h0184,17FR,bevPsngRoadPrvt,avaConv,0.1945905626353387
d008,h0185,17FR,bevPsngRoadPrvt,avaConv,0.2693273140121374
d008,h0186,17FR,bevPsngRoadPrvt,avaConv,0.3214902152505877
d008,h0187,17FR,bevPsngRoadPrvt,avaConv,0.365138718694319
d008,h0188,17FR,bevPsngRoadPrvt,avaConv,0.39832441474589897
d008,h0189,17FR,bevPsngRoadPrvt,avaConv,0.4166884528572643
d008,h0190,17FR,bevPsngRoadPrvt,avaConv,0.4185941178836452
d008,h0191,17FR,bevPsngRoadPrvt,avaConv,0.41038597671805443
d008,h0192,17FR,bevPsngRoadPrvt,avaConv,0.39620492067468377
d009,h0193,17FR,bevPsngRoadPrvt,avaConv,0.398060493375507
d009,h0194,17FR,bevPsngRoadPrvt,avaConv,0.371747956477493
d009,h0195,17FR,bevPsngRoadPrvt,avaConv,0.34436911422406
d009,h0196,17FR,bevPsngRoadPrvt,avaConv,0.327585038035933
d009,h0197,17FR,bevPsngRoadPrvt,avaConv,0.318684415133921
d009,h0198,17FR,bevPsngRoadPrvt,avaConv,0.31445491039157
d009,h0199,17FR,bevPsngRoadPrvt,avaConv,0.308952046295007
d009,h0200,17FR,bevPsngRoadPrvt,avaConv,0.310699048936622
d009,h0201,17FR,bevPsngRoadPrvt,avaConv,0.311980643011048
d009,h0202,17FR,bevPsngRoadPrvt,avaConv,0.306693754446605
d009,h0203,17FR,bevPsngRoadPrvt,avaConv,0.286118574618861
d009,h0204,17FR,bevPsngRoadPrvt,avaConv,0.251194617195973
d009,h0205,17FR,bevPsngRoadPrvt,avaConv,0.290283650599807
d009,h0206,17FR,bevPsngRoadPrvt,avaConv,0.326033633515797
d009,h0207,17FR,bevPsngRoadPrvt,avaConv,0.360426861094428
d009,h0208,17FR,bevPsngRoadPrvt,avaConv,0.321570225401952
d009,h0209,17FR,bevPsngRoadPrvt,avaConv,0.288931105357341
d009,h0210,17FR,bevPsngRoadPrvt,avaConv,0.274402623359916
d009,h0211,17FR,bevPsngRoadPrvt,avaConv,0.2784575258454
d009,h0212,17FR,bevPsngRoadPrvt,avaConv,0.281833480028312
d009,h0213,17FR,bevPsngRoadPrvt,avaConv,0.271036267812548
d009,h0214,17FR,bevPsngRoadPrvt,avaConv,0.244598472091241
d009,h0215,17FR,bevPsngRoadPrvt,avaConv,0.196797260969064
d009,h0216,17FR,bevPsngRoadPrvt,avaConv,0.14578343232471
d010,h0217,17FR,bevPsngRoadPrvt,avaConv,0.181032681374582
d010,h0218,17FR,bevPsngRoadPrvt,avaConv,0.241413996488481
d010,h0219,17FR,bevPsngRoadPrvt,avaConv,0.294860173425822
d010,h0220,17FR,bevPsngRoadPrvt,avaConv,0.310094649561582
d010,h0221,17FR,bevPsngRoadPrvt,avaConv,0.338620672438886
d010,h0222,17FR,bevPsngRoadPrvt,avaConv,0.374112677724768
d010,h0223,17FR,bevPsngRoadPrvt,avaConv,0.394951204439874
d010,h0224,17FR,bevPsngRoadPrvt,avaConv,0.406175421710947
d010,h0225,17FR,bevPsngRoadPrvt,avaConv,0.411389478659054
d010,h0226,17FR,bevPsngRoadPrvt,avaConv,0.429627440782837
d010,h0227,17FR,bevPsngRoadPrvt,avaConv,0.436542421465602
d010,h0228,17FR,bevPsngRoadPrvt,avaConv,0.431296706334729
d010,h0229,17FR,bevPsngRoadPrvt,avaConv,0.411068906674346
d010,h0230,17FR,bevPsngRoadPrvt,avaConv,0.385910962871774
d010,h0231,17FR,bevPsngRoadPrvt,avaConv,0.356449899184231
d010,h0232,17FR,bevPsngRoadPrvt,avaConv,0.330600106004793
d010,h0233,17FR,bevPsngRoadPrvt,avaConv,0.305823249334999
d010,h0234,17FR,bevPsngRoadPrvt,avaConv,0.292007958716952
d010,h0235,17FR,bevPsngRoadPrvt,avaConv,0.267873377018942
d010,h0236,17FR,bevPsngRoadPrvt,avaConv,0.266592307185012
d010,h0237,17FR,bevPsngRoadPrvt,avaConv,0.272959858985596
d010,h0238,17FR,bevPsngRoadPrvt,avaConv,0.295462427436729
d010,h0239,17FR,bevPsngRoadPrvt,avaConv,0.296287913656091
d010,h0240,17FR,bevPsngRoadPrvt,avaConv,0.284655444643919
d011,h0241,17FR,bevPsngRoadPrvt,avaConv,0.303377935554918
d011,h0242,17FR,bevPsngRoadPrvt,avaConv,0.321766325048112
d011,h0243,17FR,bevPsngRoadPrvt,avaConv,0.318368002455211
d011,h0244,17FR,bevPsngRoadPrvt,avaConv,0.295976892515229
d011,h0245,17FR,bevPsngRoadPrvt,avaConv,0.288518981783104
d011,h0246,17FR,bevPsngRoadPrvt,avaConv,0.322357777245667
d011,h0247,17FR,bevPsngRoadPrvt,avaConv,0.359735544162325
d011,h0248,17FR,bevPsngRoadPrvt,avaConv,0.384090987742865
d011,h0249,17FR,bevPsngRoadPrvt,avaConv,0.386719351054473
d011,h0250,17FR,bevPsngRoadPrvt,avaConv,0.396961086292354
d011,h0251,17FR,bevPsngRoadPrvt,avaConv,0.406693374901781
d011,h0252,17FR,bevPsngRoadPrvt,avaConv,0.419938764109748
d011,h0253,17FR,bevPsngRoadPrvt,avaConv,0.408273263163923
d011,h0254,17FR,bevPsngRoadPrvt,avaConv,0.384765799173731
d011,h0255,17FR,bevPsngRoadPrvt,avaConv,0.33867968919224
d011,h0256,17FR,bevPsngRoadPrvt,avaConv,0.279448124545907
d011,h0257,17FR,bevPsngRoadPrvt,avaConv,0.229217889507478
d011,h0258,17FR,bevPsngRoadPrvt,avaConv,0.218277240162469
d011,h0259,17FR,bevPsngRoadPrvt,avaConv,0.235779828642759
d011,h0260,17FR,bevPsngRoadPrvt,avaConv,0.257200543858925
d011,h0261,17FR,bevPsngRoadPrvt,avaConv,0.281686272294639
d011,h0262,17FR,bevPsngRoadPrvt,avaConv,0.311706639972922
d011,h0263,17FR,bevPsngRoadPrvt,avaConv,0.337781876225684
d011,h0264,17FR,bevPsngRoadPrvt,avaConv,0.33595238944927
d012,h0265,17FR,bevPsngRoadPrvt,avaConv,0.320914779830189
d012,h0266,17FR,bevPsngRoadPrvt,avaConv,0.3044999136869
d012,h0267,17FR,bevPsngRoadPrvt,avaConv,0.315631249652536
d012,h0268,17FR,bevPsngRoadPrvt,avaConv,0.344082305062727
d012,h0269,17FR,bevPsngRoadPrvt,avaConv,0.36920757580687
d012,h0270,17FR,bevPsngRoadPrvt,avaConv,0.362198331301761
d012,h0271,17FR,bevPsngRoadPrvt,avaConv,0.330802614773196
d012,h0272,17FR,bevPsngRoadPrvt,avaConv,0.296202748578006
d012,h0273,17FR,bevPsngRoadPrvt,avaConv,0.301808235094397
d012,h0274,17FR,bevPsngRoadPrvt,avaConv,0.326289903528672
d012,h0275,17FR,bevPsngRoadPrvt,avaConv,0.35165695669123
d012,h0276,17FR,bevPsngRoadPrvt,avaConv,0.362577422203521
d012,h0277,17FR,bevPsngRoadPrvt,avaConv,0.367911361799607
d012,h0278,17FR,bevPsngRoadPrvt,avaConv,0.360785480901421
