timestep_6,region_1,technology_3,scenario_1,parameter,value
h0001,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0002,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0003,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0004,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0005,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0006,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0007,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0008,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0009,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0010,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0011,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0012,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0013,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0014,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0015,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0016,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0017,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0018,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0019,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0020,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0021,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0022,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0023,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0024,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0025,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0026,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0027,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0028,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0029,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0030,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0031,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0032,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0033,DE,reservoir,scr1998,stInflow,0.16741644243295595
h0034,DE,reservoir,scr1998,stInflow,0.16741644243295595
