timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s1989,wind,avaConv,0.0634573110884739
h0002,DE,s1989,wind,avaConv,0.0759130691653133
h0003,DE,s1989,wind,avaConv,0.0947781543146701
h0004,DE,s1989,wind,avaConv,0.123197653897495
h0005,DE,s1989,wind,avaConv,0.125456995092262
h0006,DE,s1989,wind,avaConv,0.148361854662063
h0007,DE,s1989,wind,avaConv,0.149083917423579
h0008,DE,s1989,wind,avaConv,0.145662232999457
h0009,DE,s1989,wind,avaConv,0.149254351463112
h0010,DE,s1989,wind,avaConv,0.160890964559453
h0011,DE,s1989,wind,avaConv,0.178261644651404
h0012,DE,s1989,wind,avaConv,0.169700894130944
h0013,DE,s1989,wind,avaConv,0.149982295286028
h0014,DE,s1989,wind,avaConv,0.121522222000246
h0015,DE,s1989,wind,avaConv,0.0657514280678131
h0016,DE,s1989,wind,avaConv,0.0347066969088782
h0017,DE,s1989,wind,avaConv,0.0329771031615553
h0018,DE,s1989,wind,avaConv,0.0237722989401604
h0019,DE,s1989,wind,avaConv,0.0158489214417407
h0020,DE,s1989,wind,avaConv,0.00926618124225269
h0021,DE,s1989,wind,avaConv,0.0058664549608233
h0022,DE,s1989,wind,avaConv,0.00469351323650103
h0023,DE,s1989,wind,avaConv,0.00315198332297975
h0024,DE,s1989,wind,avaConv,0.0032757592301146
h0025,DE,s1989,wind,avaConv,0.00330360702471511
h0026,DE,s1989,wind,avaConv,0.00380043895419951
h0027,DE,s1989,wind,avaConv,0.00460514705945366
h0028,DE,s1989,wind,avaConv,0.00544425524827944
h0029,DE,s1989,wind,avaConv,0.00573533311367075
h0030,DE,s1989,wind,avaConv,0.00697091570370827
h0031,DE,s1989,wind,avaConv,0.0106005441303453
h0032,DE,s1989,wind,avaConv,0.0139182376714181
h0033,DE,s1989,wind,avaConv,0.0176570273869256
h0034,DE,s1989,wind,avaConv,0.026682622346076
h0035,DE,s1989,wind,avaConv,0.0381008083224499
h0036,DE,s1989,wind,avaConv,0.0564591626756426
h0037,DE,s1989,wind,avaConv,0.0639266254454375
h0038,DE,s1989,wind,avaConv,0.0648134340418244
h0039,DE,s1989,wind,avaConv,0.0551467220936206
h0040,DE,s1989,wind,avaConv,0.0455490417372198
h0041,DE,s1989,wind,avaConv,0.0510764166353347
h0042,DE,s1989,wind,avaConv,0.0637984876739707
h0043,DE,s1989,wind,avaConv,0.07070212643244
h0044,DE,s1989,wind,avaConv,0.0693763487968986
h0045,DE,s1989,wind,avaConv,0.0638567782984245
h0046,DE,s1989,wind,avaConv,0.0616865347530485
h0047,DE,s1989,wind,avaConv,0.0736240232159149
h0048,DE,s1989,wind,avaConv,0.0856921926948145
h0049,DE,s1989,wind,avaConv,0.0881553093169643
h0050,DE,s1989,wind,avaConv,0.0954390599939172
h0051,DE,s1989,wind,avaConv,0.101525353623002
h0052,DE,s1989,wind,avaConv,0.110554794461683
h0053,DE,s1989,wind,avaConv,0.0990893680072051
h0054,DE,s1989,wind,avaConv,0.0977000713798084
h0055,DE,s1989,wind,avaConv,0.112869341549414
h0056,DE,s1989,wind,avaConv,0.134393629184643
h0057,DE,s1989,wind,avaConv,0.172789689022383
h0058,DE,s1989,wind,avaConv,0.243180305969427
h0059,DE,s1989,wind,avaConv,0.290800436561401
h0060,DE,s1989,wind,avaConv,0.318490271082548
h0061,DE,s1989,wind,avaConv,0.308154654306679
