timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s2009,electricity,dem,10.9276687473374
h0002,BE,s2009,electricity,dem,10.5647072088758
h0003,BE,s2009,electricity,dem,10.3526096814033
h0004,BE,s2009,electricity,dem,10.3348308352495
h0005,BE,s2009,electricity,dem,10.645053362722
h0006,BE,s2009,electricity,dem,11.4638377033813
h0007,BE,s2009,electricity,dem,12.1427717693154
h0008,BE,s2009,electricity,dem,12.5393019890956
h0009,BE,s2009,electricity,dem,12.7907181978868
h0010,BE,s2009,electricity,dem,12.9102731429418
h0011,BE,s2009,electricity,dem,13.023759406678
h0012,BE,s2009,electricity,dem,12.8560835825022
h0013,BE,s2009,electricity,dem,12.7633912748099
h0014,BE,s2009,electricity,dem,12.6072099561286
h0015,BE,s2009,electricity,dem,12.5600698462385
h0016,BE,s2009,electricity,dem,12.6132333077769
h0017,BE,s2009,electricity,dem,13.083189351733
h0018,BE,s2009,electricity,dem,13.3107140770077
h0019,BE,s2009,electricity,dem,12.9452511649198
h0020,BE,s2009,electricity,dem,12.4222841319527
h0021,BE,s2009,electricity,dem,11.8944228682165
h0022,BE,s2009,electricity,dem,12.0062580330516
h0023,BE,s2009,electricity,dem,11.9687058352495
h0024,BE,s2009,electricity,dem,11.3916577583264
h0025,BE,s2009,electricity,dem,10.5908905206374
h0026,BE,s2009,electricity,dem,10.2279289821758
h0027,BE,s2009,electricity,dem,10.0158314547033
h0028,BE,s2009,electricity,dem,9.99805260854945
h0029,BE,s2009,electricity,dem,10.308275136022
h0030,BE,s2009,electricity,dem,11.1270594766813
h0031,BE,s2009,electricity,dem,11.8059935426154
h0032,BE,s2009,electricity,dem,12.2025237623956
h0033,BE,s2009,electricity,dem,12.4539399711868
h0034,BE,s2009,electricity,dem,12.5734949162418
h0035,BE,s2009,electricity,dem,12.686981179978
h0036,BE,s2009,electricity,dem,12.5193053558022
h0037,BE,s2009,electricity,dem,12.4266130481099
h0038,BE,s2009,electricity,dem,12.2704317294286
h0039,BE,s2009,electricity,dem,12.2232916195385
h0040,BE,s2009,electricity,dem,12.2764550810769
h0041,BE,s2009,electricity,dem,12.746411125033
h0042,BE,s2009,electricity,dem,12.9739358503077
h0043,BE,s2009,electricity,dem,12.6084729382198
h0044,BE,s2009,electricity,dem,12.0855059052527
h0045,BE,s2009,electricity,dem,11.5576446415165
h0046,BE,s2009,electricity,dem,11.6694798063516
h0047,BE,s2009,electricity,dem,11.6319276085494
h0048,BE,s2009,electricity,dem,11.0548795316264
h0049,BE,s2009,electricity,dem,9.73065002023736
h0050,BE,s2009,electricity,dem,9.36768848177583
h0051,BE,s2009,electricity,dem,9.1555909543033
h0052,BE,s2009,electricity,dem,9.13781210814945
h0053,BE,s2009,electricity,dem,9.44803463562198
h0054,BE,s2009,electricity,dem,10.2668189762813
h0055,BE,s2009,electricity,dem,10.9457530422154
h0056,BE,s2009,electricity,dem,11.3422832619956
h0057,BE,s2009,electricity,dem,11.5936994707868
h0058,BE,s2009,electricity,dem,11.7132544158418
h0059,BE,s2009,electricity,dem,11.826740679578
h0060,BE,s2009,electricity,dem,11.6590648554022
h0061,BE,s2009,electricity,dem,11.5663725477099
h0062,BE,s2009,electricity,dem,11.4101912290286
h0063,BE,s2009,electricity,dem,11.3630511191385
h0064,BE,s2009,electricity,dem,11.4162145806769
h0065,BE,s2009,electricity,dem,11.886170624633
h0066,BE,s2009,electricity,dem,12.1136953499077
h0067,BE,s2009,electricity,dem,11.7482324378198
h0068,BE,s2009,electricity,dem,11.2252654048527
h0069,BE,s2009,electricity,dem,10.6974041411165
h0070,BE,s2009,electricity,dem,10.8092393059516
h0071,BE,s2009,electricity,dem,10.7716871081494
h0072,BE,s2009,electricity,dem,10.1946390312264
h0073,BE,s2009,electricity,dem,9.05918654513736
h0074,BE,s2009,electricity,dem,8.69622500667583
h0075,BE,s2009,electricity,dem,8.4841274792033
h0076,BE,s2009,electricity,dem,8.46634863304945
h0077,BE,s2009,electricity,dem,8.77657116052198
h0078,BE,s2009,electricity,dem,9.59535550118131
h0079,BE,s2009,electricity,dem,10.2742895671154
h0080,BE,s2009,electricity,dem,10.6708197868956
h0081,BE,s2009,electricity,dem,10.9222359956868
h0082,BE,s2009,electricity,dem,11.0417909407418
h0083,BE,s2009,electricity,dem,11.155277204478
h0084,BE,s2009,electricity,dem,10.9876013803022
h0085,BE,s2009,electricity,dem,10.8949090726099
h0086,BE,s2009,electricity,dem,10.7387277539286
h0087,BE,s2009,electricity,dem,10.6915876440385
h0088,BE,s2009,electricity,dem,10.7447511055769
h0089,BE,s2009,electricity,dem,11.214707149533
h0090,BE,s2009,electricity,dem,11.4422318748077
h0091,BE,s2009,electricity,dem,11.0767689627198
h0092,BE,s2009,electricity,dem,10.5538019297527
h0093,BE,s2009,electricity,dem,10.0259406660165
h0094,BE,s2009,electricity,dem,10.1377758308516
h0095,BE,s2009,electricity,dem,10.1002236330495
h0096,BE,s2009,electricity,dem,9.52317555612637
