timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2009,wind,avaConv,0.0100213621587921
h0002,BE,s2009,wind,avaConv,0.0137858218737215
h0003,BE,s2009,wind,avaConv,0.0212967468674749
h0004,BE,s2009,wind,avaConv,0.0232646412061667
h0005,BE,s2009,wind,avaConv,0.0178918010642284
h0006,BE,s2009,wind,avaConv,0.0110682806905172
h0007,BE,s2009,wind,avaConv,0.0104554158018288
h0008,BE,s2009,wind,avaConv,0.00833444182887278
h0009,BE,s2009,wind,avaConv,0.00570747398175149
h0010,BE,s2009,wind,avaConv,0.00742605135771439
h0011,BE,s2009,wind,avaConv,0.00926333399181572
h0012,BE,s2009,wind,avaConv,0.0260002318702831
h0013,BE,s2009,wind,avaConv,0.0349131718597408
h0014,BE,s2009,wind,avaConv,0.0442165292070453
h0015,BE,s2009,wind,avaConv,0.0488903568987414
h0016,BE,s2009,wind,avaConv,0.0208212275685752
h0017,BE,s2009,wind,avaConv,0.00230957098611228
h0018,BE,s2009,wind,avaConv,0.00933196349852689
h0019,BE,s2009,wind,avaConv,0.0161915605446523
h0020,BE,s2009,wind,avaConv,0.0156420009199522
h0021,BE,s2009,wind,avaConv,0.0170389148369312
h0022,BE,s2009,wind,avaConv,0.0179635582765787
h0023,BE,s2009,wind,avaConv,0.0160018353228841
h0024,BE,s2009,wind,avaConv,0.00958316046703067
h0025,BE,s2009,wind,avaConv,0.00566497508788479
h0026,BE,s2009,wind,avaConv,0.00426879893679136
h0027,BE,s2009,wind,avaConv,0.00238397277705772
h0028,BE,s2009,wind,avaConv,0.000938115032852945
h0029,BE,s2009,wind,avaConv,0.000398008130891572
h0030,BE,s2009,wind,avaConv,0.00463650684294763
h0031,BE,s2009,wind,avaConv,0.0149669694579362
h0032,BE,s2009,wind,avaConv,0.0347060618181233
h0033,BE,s2009,wind,avaConv,0.0773664567349253
h0034,BE,s2009,wind,avaConv,0.160964742154105
h0035,BE,s2009,wind,avaConv,0.187216443465802
h0036,BE,s2009,wind,avaConv,0.181726147059076
h0037,BE,s2009,wind,avaConv,0.189185210402011
h0038,BE,s2009,wind,avaConv,0.239701356936697
h0039,BE,s2009,wind,avaConv,0.298287754584679
h0040,BE,s2009,wind,avaConv,0.32644950727513
h0041,BE,s2009,wind,avaConv,0.375705775112772
h0042,BE,s2009,wind,avaConv,0.483928853342845
h0043,BE,s2009,wind,avaConv,0.593522239581836
h0044,BE,s2009,wind,avaConv,0.600764786721182
h0045,BE,s2009,wind,avaConv,0.577455467759366
h0046,BE,s2009,wind,avaConv,0.510752136607163
h0047,BE,s2009,wind,avaConv,0.460635841996378
h0048,BE,s2009,wind,avaConv,0.405523703950798
h0049,BE,s2009,wind,avaConv,0.350408878054438
h0050,BE,s2009,wind,avaConv,0.293775694696163
h0051,BE,s2009,wind,avaConv,0.249300284837792
h0052,BE,s2009,wind,avaConv,0.200375804050065
h0053,BE,s2009,wind,avaConv,0.197766016300187
h0054,BE,s2009,wind,avaConv,0.163490272018957
h0055,BE,s2009,wind,avaConv,0.125855591929314
h0056,BE,s2009,wind,avaConv,0.091577277651115
h0057,BE,s2009,wind,avaConv,0.0715530625857937
h0058,BE,s2009,wind,avaConv,0.0626118374410612
h0059,BE,s2009,wind,avaConv,0.0442560516082512
h0060,BE,s2009,wind,avaConv,0.0288080064291952
h0061,BE,s2009,wind,avaConv,0.021739146775269
h0062,BE,s2009,wind,avaConv,0.0240632532024647
h0063,BE,s2009,wind,avaConv,0.0233359107342512
h0064,BE,s2009,wind,avaConv,1.80912779961294e-5
h0065,BE,s2009,wind,avaConv,0.0105404950680553
h0066,BE,s2009,wind,avaConv,0.0261828083133244
h0067,BE,s2009,wind,avaConv,0.0384010547100332
h0068,BE,s2009,wind,avaConv,0.051331645185413
h0069,BE,s2009,wind,avaConv,0.0605694311231009
h0070,BE,s2009,wind,avaConv,0.0729532629721488
h0071,BE,s2009,wind,avaConv,0.0844995417611894
h0072,BE,s2009,wind,avaConv,0.122338937242283
h0073,BE,s2009,wind,avaConv,0.176789700950474
h0074,BE,s2009,wind,avaConv,0.231465769601392
h0075,BE,s2009,wind,avaConv,0.272620627835745
h0076,BE,s2009,wind,avaConv,0.313135672480458
h0077,BE,s2009,wind,avaConv,0.329688968639584
h0078,BE,s2009,wind,avaConv,0.340054931291948
h0079,BE,s2009,wind,avaConv,0.346716865019442
h0080,BE,s2009,wind,avaConv,0.356291426242503
h0081,BE,s2009,wind,avaConv,0.364159853388548
h0082,BE,s2009,wind,avaConv,0.393068264766875
h0083,BE,s2009,wind,avaConv,0.420693109983586
h0084,BE,s2009,wind,avaConv,0.436090304239532
h0085,BE,s2009,wind,avaConv,0.474771420098191
h0086,BE,s2009,wind,avaConv,0.483833743239187
h0087,BE,s2009,wind,avaConv,0.431469658553827
h0088,BE,s2009,wind,avaConv,0.370184206234831
h0089,BE,s2009,wind,avaConv,0.359296056720493
h0090,BE,s2009,wind,avaConv,0.380306912609613
h0091,BE,s2009,wind,avaConv,0.381273615509064
h0092,BE,s2009,wind,avaConv,0.389285904224418
h0093,BE,s2009,wind,avaConv,0.386322180724687
h0094,BE,s2009,wind,avaConv,0.38554584868937
h0095,BE,s2009,wind,avaConv,0.384280128464626
h0096,BE,s2009,wind,avaConv,0.383523152234414
