timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s2014,electricity,dem,11.0247676811901
h0002,NL,s2014,electricity,dem,10.7023116372341
h0003,NL,s2014,electricity,dem,10.5756976262451
h0004,NL,s2014,electricity,dem,10.6178239998714
h0005,NL,s2014,electricity,dem,11.0170163075637
h0006,NL,s2014,electricity,dem,12.1890163075637
h0007,NL,s2014,electricity,dem,13.994899549322
h0008,NL,s2014,electricity,dem,15.2587319669044
h0009,NL,s2014,electricity,dem,15.8544819669044
h0010,NL,s2014,electricity,dem,16.0394311427286
h0011,NL,s2014,electricity,dem,16.0458075163549
h0012,NL,s2014,electricity,dem,15.8876481756956
h0013,NL,s2014,electricity,dem,15.8454022965747
h0014,NL,s2014,electricity,dem,15.7590767471242
h0015,NL,s2014,electricity,dem,15.7520327910802
h0016,NL,s2014,electricity,dem,16.0791413075637
h0017,NL,s2014,electricity,dem,16.8509119119593
h0018,NL,s2014,electricity,dem,16.5774984504209
h0019,NL,s2014,electricity,dem,16.0556893844868
h0020,NL,s2014,electricity,dem,15.2797182306407
h0021,NL,s2014,electricity,dem,14.3384146592121
h0022,NL,s2014,electricity,dem,13.3235533954758
h0023,NL,s2014,electricity,dem,12.3993652086626
h0024,NL,s2014,electricity,dem,11.5871234504209
h0025,NL,s2014,electricity,dem,10.8090296733901
h0026,NL,s2014,electricity,dem,10.4865736294341
h0027,NL,s2014,electricity,dem,10.3599596184451
h0028,NL,s2014,electricity,dem,10.4020859920714
h0029,NL,s2014,electricity,dem,10.8012782997637
h0030,NL,s2014,electricity,dem,11.9732782997637
h0031,NL,s2014,electricity,dem,13.779161541522
h0032,NL,s2014,electricity,dem,15.0429939591044
h0033,NL,s2014,electricity,dem,15.6387439591044
h0034,NL,s2014,electricity,dem,15.8236931349286
h0035,NL,s2014,electricity,dem,15.8300695085549
h0036,NL,s2014,electricity,dem,15.6719101678956
h0037,NL,s2014,electricity,dem,15.6296642887747
h0038,NL,s2014,electricity,dem,15.5433387393242
h0039,NL,s2014,electricity,dem,15.5362947832802
h0040,NL,s2014,electricity,dem,15.8634032997637
h0041,NL,s2014,electricity,dem,16.6351739041593
h0042,NL,s2014,electricity,dem,16.3617604426209
h0043,NL,s2014,electricity,dem,15.8399513766868
h0044,NL,s2014,electricity,dem,15.0639802228407
h0045,NL,s2014,electricity,dem,14.1226766514121
h0046,NL,s2014,electricity,dem,13.1078153876758
h0047,NL,s2014,electricity,dem,12.1836272008626
h0048,NL,s2014,electricity,dem,11.3713854426209
h0049,NL,s2014,electricity,dem,10.6279697403901
h0050,NL,s2014,electricity,dem,10.3055136964341
h0051,NL,s2014,electricity,dem,10.1788996854451
h0052,NL,s2014,electricity,dem,10.2210260590714
h0053,NL,s2014,electricity,dem,10.6202183667637
h0054,NL,s2014,electricity,dem,11.7922183667637
h0055,NL,s2014,electricity,dem,13.598101608522
h0056,NL,s2014,electricity,dem,14.8619340261044
h0057,NL,s2014,electricity,dem,15.4576840261044
h0058,NL,s2014,electricity,dem,15.6426332019286
h0059,NL,s2014,electricity,dem,15.6490095755549
h0060,NL,s2014,electricity,dem,15.4908502348956
h0061,NL,s2014,electricity,dem,15.4486043557747
h0062,NL,s2014,electricity,dem,15.3622788063242
h0063,NL,s2014,electricity,dem,15.3552348502802
h0064,NL,s2014,electricity,dem,15.6823433667637
h0065,NL,s2014,electricity,dem,16.4541139711593
h0066,NL,s2014,electricity,dem,16.1807005096209
h0067,NL,s2014,electricity,dem,15.6588914436868
h0068,NL,s2014,electricity,dem,14.8829202898407
h0069,NL,s2014,electricity,dem,13.9416167184121
h0070,NL,s2014,electricity,dem,12.9267554546758
h0071,NL,s2014,electricity,dem,12.0025672678626
h0072,NL,s2014,electricity,dem,11.1903255096209
h0073,NL,s2014,electricity,dem,9.20488375399011
h0074,NL,s2014,electricity,dem,8.88242771003407
h0075,NL,s2014,electricity,dem,8.75581369904506
h0076,NL,s2014,electricity,dem,8.79794007267144
h0077,NL,s2014,electricity,dem,9.19713238036374
h0078,NL,s2014,electricity,dem,10.3691323803637
h0079,NL,s2014,electricity,dem,12.175015622122
h0080,NL,s2014,electricity,dem,13.4388480397044
h0081,NL,s2014,electricity,dem,14.0345980397044
h0082,NL,s2014,electricity,dem,14.2195472155286
h0083,NL,s2014,electricity,dem,14.225923589155
h0084,NL,s2014,electricity,dem,14.0677642484956
h0085,NL,s2014,electricity,dem,14.0255183693747
h0086,NL,s2014,electricity,dem,13.9391928199242
h0087,NL,s2014,electricity,dem,13.9321488638802
h0088,NL,s2014,electricity,dem,14.2592573803637
h0089,NL,s2014,electricity,dem,15.0310279847593
h0090,NL,s2014,electricity,dem,14.7576145232209
h0091,NL,s2014,electricity,dem,14.2358054572868
h0092,NL,s2014,electricity,dem,13.4598343034407
h0093,NL,s2014,electricity,dem,12.5185307320121
h0094,NL,s2014,electricity,dem,11.5036694682758
h0095,NL,s2014,electricity,dem,10.5794812814626
h0096,NL,s2014,electricity,dem,9.76723952322087
