timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,FR,s2009,wind,avaConv,0.139537860750653
h0002,FR,s2009,wind,avaConv,0.142255272430805
h0003,FR,s2009,wind,avaConv,0.147975706362374
h0004,FR,s2009,wind,avaConv,0.15809532163743
h0005,FR,s2009,wind,avaConv,0.161648346548113
h0006,FR,s2009,wind,avaConv,0.169606478837851
h0007,FR,s2009,wind,avaConv,0.177779233591016
h0008,FR,s2009,wind,avaConv,0.185485657663772
h0009,FR,s2009,wind,avaConv,0.193884723712211
h0010,FR,s2009,wind,avaConv,0.227086942041553
h0011,FR,s2009,wind,avaConv,0.223146946195326
h0012,FR,s2009,wind,avaConv,0.223091902909758
h0013,FR,s2009,wind,avaConv,0.192996908189761
h0014,FR,s2009,wind,avaConv,0.170722375049818
h0015,FR,s2009,wind,avaConv,0.156259888132476
h0016,FR,s2009,wind,avaConv,0.133031268092828
h0017,FR,s2009,wind,avaConv,0.110905905121035
h0018,FR,s2009,wind,avaConv,0.144975889390737
h0019,FR,s2009,wind,avaConv,0.162049133299113
h0020,FR,s2009,wind,avaConv,0.154882123712814
h0021,FR,s2009,wind,avaConv,0.142110970860632
h0022,FR,s2009,wind,avaConv,0.13574899857459
h0023,FR,s2009,wind,avaConv,0.127762301476308
h0024,FR,s2009,wind,avaConv,0.119213577084335
h0025,FR,s2009,wind,avaConv,0.113815432003037
h0026,FR,s2009,wind,avaConv,0.111715564890263
h0027,FR,s2009,wind,avaConv,0.114322966382801
h0028,FR,s2009,wind,avaConv,0.115017056325434
h0029,FR,s2009,wind,avaConv,0.11598618889661
h0030,FR,s2009,wind,avaConv,0.11899623649032
h0031,FR,s2009,wind,avaConv,0.121838715036257
h0032,FR,s2009,wind,avaConv,0.130410017062528
h0033,FR,s2009,wind,avaConv,0.145664531223471
h0034,FR,s2009,wind,avaConv,0.211676848151824
h0035,FR,s2009,wind,avaConv,0.253908405493845
h0036,FR,s2009,wind,avaConv,0.290621423933896
h0037,FR,s2009,wind,avaConv,0.33052178626929
h0038,FR,s2009,wind,avaConv,0.377909656138873
h0039,FR,s2009,wind,avaConv,0.401090310974384
h0040,FR,s2009,wind,avaConv,0.272669427665893
h0041,FR,s2009,wind,avaConv,0.206767295539964
h0042,FR,s2009,wind,avaConv,0.271721543479806
h0043,FR,s2009,wind,avaConv,0.33349090163884
h0044,FR,s2009,wind,avaConv,0.394450341205591
h0045,FR,s2009,wind,avaConv,0.423407397834481
h0046,FR,s2009,wind,avaConv,0.448878286481235
h0047,FR,s2009,wind,avaConv,0.439978737647007
h0048,FR,s2009,wind,avaConv,0.434633695748782
h0049,FR,s2009,wind,avaConv,0.432717167940476
h0050,FR,s2009,wind,avaConv,0.427415182395971
h0051,FR,s2009,wind,avaConv,0.432307970258063
h0052,FR,s2009,wind,avaConv,0.42605432401242
h0053,FR,s2009,wind,avaConv,0.404444888911276
h0054,FR,s2009,wind,avaConv,0.384273816534337
h0055,FR,s2009,wind,avaConv,0.369437092202899
h0056,FR,s2009,wind,avaConv,0.365411704618769
h0057,FR,s2009,wind,avaConv,0.367194303481597
h0058,FR,s2009,wind,avaConv,0.433606192993624
h0059,FR,s2009,wind,avaConv,0.486769243693706
h0060,FR,s2009,wind,avaConv,0.528280940076613
h0061,FR,s2009,wind,avaConv,0.519685343564102
h0062,FR,s2009,wind,avaConv,0.493355929831183
h0063,FR,s2009,wind,avaConv,0.455842599643263
h0064,FR,s2009,wind,avaConv,0.271495161635626
h0065,FR,s2009,wind,avaConv,0.166186025807108
h0066,FR,s2009,wind,avaConv,0.18874664277966
h0067,FR,s2009,wind,avaConv,0.200671470481061
h0068,FR,s2009,wind,avaConv,0.187508132683741
h0069,FR,s2009,wind,avaConv,0.167994378244338
h0070,FR,s2009,wind,avaConv,0.142104403153256
h0071,FR,s2009,wind,avaConv,0.116989104174585
h0072,FR,s2009,wind,avaConv,0.0905678049545991
h0073,FR,s2009,wind,avaConv,0.0721160680015096
h0074,FR,s2009,wind,avaConv,0.0623074323010378
h0075,FR,s2009,wind,avaConv,0.0570678318999326
h0076,FR,s2009,wind,avaConv,0.0581939705751718
h0077,FR,s2009,wind,avaConv,0.0592400916695635
h0078,FR,s2009,wind,avaConv,0.062130931443302
h0079,FR,s2009,wind,avaConv,0.0616735090694069
h0080,FR,s2009,wind,avaConv,0.0560187636909159
h0081,FR,s2009,wind,avaConv,0.051921226322703
h0082,FR,s2009,wind,avaConv,0.0609960859850818
h0083,FR,s2009,wind,avaConv,0.0662698889946746
h0084,FR,s2009,wind,avaConv,0.0627506243969121
h0085,FR,s2009,wind,avaConv,0.0614038936289001
h0086,FR,s2009,wind,avaConv,0.0601782828911859
h0087,FR,s2009,wind,avaConv,0.0512256940072154
h0088,FR,s2009,wind,avaConv,0.0341518850336686
h0089,FR,s2009,wind,avaConv,0.0220294730645844
h0090,FR,s2009,wind,avaConv,0.0275662606763093
h0091,FR,s2009,wind,avaConv,0.0289160144432049
h0092,FR,s2009,wind,avaConv,0.0307073399393188
h0093,FR,s2009,wind,avaConv,0.036101818254442
h0094,FR,s2009,wind,avaConv,0.0447529167464443
h0095,FR,s2009,wind,avaConv,0.0556537098068111
h0096,FR,s2009,wind,avaConv,0.0623066273102513
